id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lnet/filebot/ui/MainFrame$PanelSelectionList;.lambda$0(Lnet/filebot/ui/PanelBuilder;)I#p#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/MainFrame.java;,VariableName,,,,,,,,ClassName:PanelBuilder;,ClassName:PanelSelectionList;ClassName:MainFrame;,,,,,MethodName:PanelSelectionList;,,p,p,panel
Lnet/filebot/subtitle/SubtitleMetrics$1247;.getSimilarity(Ljava/lang/Object;Ljava/lang/Object;)F#o1#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubtitleMetrics.java;,ParameterName,,,,,,,,ClassName:Object;,,VariableName:f;,MethodName:getSimilarity;MethodName:getEpisodeIdentifier;,ParameterName:o1;ParameterName:name;,,MethodName:getSimilarity;,,o1,o,object
Lnet/filebot/ui/rename/PresetEditor;.setPreset(Lnet/filebot/ui/rename/Preset;)V#p#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/PresetEditor.java;,ParameterName,,,,,,,,ClassName:Preset;,,,,,,MethodName:setPreset;,ParameterName:preset;,p,p,preset
Lnet/filebot/ui/rename/RenameListCellRenderer;.resolveAbsolutePath(Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;#targetDir#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/RenameListCellRenderer.java;,ParameterName,,,,,,,resolve path against target folder;,ClassName:File;,,VariableName:f;,,,,MethodName:resolveAbsolutePath;,VariableName:file;MethodName:getParentFile;VariableName:from;,targetDir,dir,directory
Lnet/filebot/web/OMDbClient;.getMovieInfo(Ljava/lang/Integer;Ljava/lang/String;Ljava/lang/String;Z)Ljava/util/Map<Ljava/lang/String;Ljava/lang/String;>;|Ljava/lang/Exception;#param,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/OMDbClient.java;,VariableName,,,,,,,e g http www imdbapi com i tt r xml tomatoes true;,ClassName:Map<String_Object>;,ClassName:OMDbClient;,ClassName:String;ClassName:Object;ClassName:LinkedHashMap<String_Object>;,MethodName:getInfoMap;MethodName:request;,ParameterName:parameters;ParameterName:node;,,MethodName:getMovieInfo;,,param,param,parameter
Lnet/filebot/web/TheTVDBSeriesInfo;.getBannerUrl()Ljava/net/URL;,C:/PHDONE/runtime-EclipseApplication/filebot-master/test/net/filebot/web/TheTVDBClientTest.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/TheTVDBSeriesInfo.java;,MethodName,,,,,,,,ClassName:URL;,ClassName:TheTVDBSeriesInfo;,,,,,,,getBannerUrl,url,uniform resource locator
Lnet/filebot/web/AcoustIDClient;.lambda$1(Ljava/util/Map;Ljava/util/Map;)I#0#i2,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/AcoustIDClient.java;,VariableName,,,,,,,pick most likely matching recording;,ClassName:Integer;,ClassName:AcoustIDClient;,MethodName:getInteger;VariableName:r2;,,,,MethodName:parseResult;,,i2,i,integer
Lnet/filebot/similarity/TimeStampMetric;.getTimeStamp(Ljava/lang/Object;)J#0#0#0#attr,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/similarity/TimeStampMetric.java;,VariableName,,,,,,,,ClassName:BasicFileAttributes;,ClassName:TimeStampMetric;,MethodName:toPath;VariableName:f;ClassName:BasicFileAttributes;ClassName:Files;VariableName:creationTime;MethodName:readAttributes;,,,,MethodName:getTimeStamp;,,attr,attr,attribute
Lnet/filebot/ui/episodelist/SeasonSpinnerModel;.SEASON_MIN_VALUE)I,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/episodelist/SeasonSpinnerModel.java;,FieldName,,,,,,,,ClassName:int;,ClassName:SeasonSpinnerModel;,VariableName:values;,,,,,,SEASON_MIN_VALUE,min,minimum
Lnet/filebot/cli/ScriptShellBaseClass;.get_args()Lnet/filebot/cli/ArgumentBean;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ScriptShellBaseClass.java;,MethodName,,,,,,,define global variable args;,ClassName:ArgumentBean;,ClassName:ScriptShellBaseClass;,,,,,,,get_args,args,arguments
Lnet/filebot/platform/mac/MacAppUtilities;.initializeApplication(Ljavax/swing/JMenuBar;Ljava/util/function/Consumer<Ljava/util/List<Ljava/io/File;>;>;)V#appMenuBar#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/platform/mac/MacAppUtilities.java;,ParameterName,,,,,,,,ClassName:JMenuBar;,,,,,,MethodName:initializeApplication;,MethodName:createHelp;,appMenuBar,app,application
Lnet/filebot/util/ui/PrototypeCellValueUpdater;.intervalRemoved(Ljavax/swing/event/ListDataEvent;)V#m,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/PrototypeCellValueUpdater.java;,VariableName,,,,,,,reset prototype value;,ClassName:ListModel<T>;,ClassName:PrototypeCellValueUpdater;,ClassName:ListModel<T>;ParameterName:evt;MethodName:getSource;ClassName:T;,,,,MethodName:intervalRemoved;,,m,m,model
Lnet/filebot/ui/rename/CharacterHighlightPainter;.paint(Ljava/awt/Graphics;IILjava/awt/Shape;Ljavax/swing/text/JTextComponent;)V#0#0#h,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/CharacterHighlightPainter.java;,VariableName,,,,,,,,ClassName:double;,ClassName:CharacterHighlightPainter;,VariableName:r;MethodName:getHeight;VariableName:shape;,,,,MethodName:paint;,,h,h,height
Lnet/filebot/Settings;.getPurchaseURL()Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/Settings.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ArgumentProcessor.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/RenameAction.java;,MethodName,,,,,,,,ClassName:String;,ClassName:Settings;,,MethodName:openURI;MethodName:newAction;MethodName:add;,ParameterName:uri;ParameterName:action;ParameterName:a;,,,,getPurchaseURL,url,uniform resource locator
Lnet/filebot/format/MediaBindingBean;.getAudioChannels()Ljava/lang/String;#ch,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/format/MediaBindingBean.java;,VariableName,,,,,,,e g objects channels;,ClassName:int;,ClassName:MediaBindingBean;,MethodName:filter;MethodName:tokenize;ClassName:Integer;MethodName:map;MethodName:compare;VariableName:channels;MethodName:matchInteger;MethodName:get;MethodName:min;FieldName:SLASH;ClassName:Objects;VariableName:s;MethodName:nonNull;,,,,MethodName:getAudioChannels;,,ch,ch,channel
Lnet/filebot/media/MediaDetection;.stripReleaseInfo(Ljava/lang/String;Z)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/media/AutoDetection.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/subtitle/upload/MovieEditor.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ScriptShellMethods.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/similarity/EpisodeMetrics.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/media/MediaDetection.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubtitleUtilities.java;,MethodName,,,,,,,just use heavily stripped file names;,ClassName:String;,ClassName:MediaDetection;,VariableName:n;VariableName:s1;VariableName:keywords;VariableName:s2;,,,ParameterName:name;ParameterName:strict;,,,stripReleaseInfo,info,information
Lnet/filebot/util/DefaultThreadFactory;.(Ljava/lang/String;IZ)V#sm,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/DefaultThreadFactory.java;,VariableName,,,,,,,,ClassName:SecurityManager;,ClassName:DefaultThreadFactory;,VariableName:parentGroup;MethodName:getSecurityManager;ClassName:System;,,,,MethodName:DefaultThreadFactory;,,sm,sm,security manager
Lnet/filebot/ui/HistoryPanel;.add(Ljava/lang/String;Ljava/net/URI;Ljavax/swing/Icon;Ljava/lang/String;Ljava/lang/String;)V#c2,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/HistoryPanel.java;,VariableName,,,,,,,even though the whole label is centered;,ClassName:JComponent;,ClassName:HistoryPanel;,ClassName:SwingConstants;VariableName:RIGHT;ParameterName:column2;ClassName:JLabel;,,,,MethodName:add;,,c2,c,component
Lnet/filebot/similarity/SeriesNameMatcherTest;.firstCommonSequence()V#seq1,C:/PHDONE/runtime-EclipseApplication/filebot-master/test/net/filebot/similarity/SeriesNameMatcherTest.java;,VariableName,,,,,,,check if common sequence can be determined check if max start index is working;,ClassName:String[];,ClassName:SeriesNameMatcherTest;,MethodName:split;,,,,MethodName:firstCommonSequence;,,seq1,seq,sequence
Lnet/filebot/web/ID3Lookup;.getString(Lnet/filebot/mediainfo/MediaInfo;[Ljava/lang/String;)Ljava/lang/String;#mediaInfo#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/ID3Lookup.java;,ParameterName,,,,,,,,ClassName:MediaInfo;,,VariableName:value;,,,,MethodName:getString;,ParameterName:m;ParameterName:m;ParameterName:mediaInfo;,mediaInfo,info,information
Lnet/filebot/subtitle/SubtitleTimeFormat;.parse(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/util/Date;#pos#0#1,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubtitleTimeFormat.java;,ParameterName,,,,,,,,ClassName:ParsePosition;,,,,,,MethodName:parse;,,pos,pos,position
Lnet/filebot/subtitle/SubRipReader;.readNext()Lnet/filebot/subtitle/SubtitleElement;|Ljava/lang/Exception;#t2,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubRipReader.java;,VariableName,,,,,,,,ClassName:long;,ClassName:SubRipReader;,MethodName:parse;MethodName:trim;FieldName:timeFormat;VariableName:interval;MethodName:getTime;,,,,MethodName:readNext;,,t2,t,time
Lnet/filebot/similarity/Matcher$DisjointMatchCollection;:TV;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/similarity/Matcher.java;,ClassName,,,,,,,,,,,,,,,,V,v,value
Lnet/filebot/format/MediaBindingBean;.getNameWithYear()Ljava/lang/String;#n,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/format/MediaBindingBean.java;,VariableName,,,,,,,,ClassName:String;,ClassName:MediaBindingBean;,MethodName:toString;MethodName:getName;,,,,MethodName:getNameWithYear;,,n,n,name 
Lnet/filebot/util/ui/SwingUI;.toHex(Ljava/awt/Color;)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/SwingUI.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/SelectButtonTextField.java;,MethodName,,,,,,,,ClassName:String;,ClassName:SwingUI;,,,,ParameterName:c;,,,toHex,hex,Hexadecimal
Ljava/nio/charset/StandardCharsets;.UTF_8)Ljava/nio/charset/Charset;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/License.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/BOM.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/ShooterSubtitles.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/FileUtilities.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/subtitle/SubtitleDownloadComponent.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/AnidbClient.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/TheTVDBClient.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/CmdlineOperations.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/subtitle/SubtitleFileChooser.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ScriptBundle.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/AcoustIDClient.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/DownloadTask.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubtitleUtilities.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/media/ReleaseInfo.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/prefs/PropertyFileBackingStore.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/platform/mac/xattr/XAttrUtil.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/test/net/filebot/util/ByteBufferOutputStreamTest.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/PseudoConsole.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/CacheManager.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/sfv/ChecksumTableExportHandler.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/Cache.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/archive/SevenZipExecutable.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ScriptShellMethods.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/transfer/TextFileTransferable.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/FileSet.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/MetaAttributeView.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/WebRequest.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/torrent/Torrent.java;,VariableName,,,,,,,normalize clear sign message compute hashes recursively and write to file verify signature all data files are UTF encoded XZ compressed text files decode bytes and beware of byte order marks convert only text encoding UTF as default charset use the first best option and ignore the rest curl X POST header Content Type application json header Accept application json https api thetvdb com login data apikey XXXXX;,ClassName:Charset;,ClassName:ShooterSubtitles;ClassName:CacheManager;ClassName:ChecksumTableExportHandler;ClassName:SubtitleFileChooser;ClassName:AcoustIDClient;ClassName:PseudoConsole;ClassName:DownloadTask;ClassName:FileSet;ClassName:SevenZipExecutable;ClassName:Torrent;ClassName:ScriptBundle;ClassName:XAttrUtil;ClassName:TextFileTransferable;ClassName:MetaAttributeView;ClassName:AnidbClient;ClassName:ByteBufferOutputStreamTest;ClassName:CmdlineOperations;ClassName:ScriptShellMethods;ClassName:License;ClassName:PropertyFileBackingStore;ClassName:SubtitleUtilities;ClassName:TheTVDBClient;ClassName:SubtitleDownloadComponent;ClassName:FileUtilities;ClassName:Cache;ClassName:WebRequest;ClassName:ReleaseInfo;,VariableName:clearSignMessage;VariableName:scanner;VariableName:binaryContent;VariableName:data;VariableName:reader;VariableName:textContent;VariableName:selectedEncoding;VariableName:reader;VariableName:charset;VariableName:text;VariableName:response;VariableName:output;VariableName:postData;VariableName:response;FieldName:STDIO;VariableName:writer;VariableName:lines;VariableName:bytes;VariableName:buffer;VariableName:out;ParameterName:outputEncoding;,MethodName:readJson;MethodName:post;MethodName:saveAs;MethodName:export;MethodName:getText;MethodName:md5;MethodName:computeIfAbsent;MethodName:createTextReader;,ParameterName:declaredEncoding;ParameterName:charset;ParameterName:out;ParameterName:data;ParameterName:self;ParameterName:postData;ParameterName:json;ParameterName:compute;,,MethodName:md5;MethodName:xml;MethodName:json;MethodName:export;MethodName:createTextReader;MethodName:execute;MethodName:encodeString;MethodName:getAnimeTitles;MethodName:resource;MethodName:decodeSubtitles;MethodName:TextFileTransferable;MethodName:exportSubtitles;MethodName:get;MethodName:growBufferAsNeeded;MethodName:doInBackground;MethodName:sync;MethodName:compute;MethodName:getCharset;MethodName:flush;MethodName:text;MethodName:put;MethodName:saveAs;MethodName:getSubtitleList;MethodName:postJson;MethodName:getCharset;MethodName:getSystemConsole;MethodName:acquireDiskStore;MethodName:append;MethodName:fpcalc;MethodName:export;MethodName:verifyClearSignMessage;MethodName:decodeString;MethodName:lookup;MethodName:downloadSubtitle;MethodName:Torrent;MethodName:setDefaultOptions;MethodName:readTextFile;MethodName:log;MethodName:getScript;MethodName:export;MethodName:transferFrom;MethodName:getText;,,UTF_8,utf,unicode transformation format
Lnet/filebot/web/WebRequest;.getXmlString(Lorg/w3c/dom/Document;Z)Ljava/lang/String;|Ljavax/xml/transform/TransformerException;#tr,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/WebRequest.java;,VariableName,,,,,,,,ClassName:Transformer;,ClassName:WebRequest;,MethodName:newInstance;MethodName:newTransformer;ClassName:TransformerFactory;,,,,MethodName:getXmlString;,,tr,tr,transformer
Lnet/filebot/similarity/EpisodeMatcher;.isMultiEpisode([Lnet/filebot/web/Episode;)Z#seqIndex,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/similarity/EpisodeMatcher.java;,VariableName,,,,,,,check episode sequence integrity;,ClassName:Integer;,ClassName:EpisodeMatcher;,VariableName:i;,,,,MethodName:isMultiEpisode;,,seqIndex,seq,sequence
Lnet/filebot/util/ui/SwingUI;.escapeHTML(Ljava/lang/String;)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/EpisodeListMatcher.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/SwingUI.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/TextColorizer.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/SelectDialog.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/MovieMatcher.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/BindingDialog.java;,MethodName,,,,,,,show selection dialog on EDT highlight extension;,ClassName:String;,ClassName:SwingUI;,VariableName:showSelectDialog;VariableName:showSelectDialog;,,,ParameterName:s;,,,escapeHTML,html,hyper text markup language
Lnet/filebot/util/ui/SwingUI;.interpolateHSB(Ljava/awt/Color;Ljava/awt/Color;F)Ljava/awt/Color;#c2#0#1,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/SwingUI.java;,ParameterName,,,,,,,,ClassName:Color;,,VariableName:hsb2;,,,,MethodName:interpolateHSB;,FieldName:pathRainbowEndColor;,c2,c,color
Ljava/net/MalformedURLException;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/ShooterSubtitles.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/OpenSubtitlesXmlRpc.java;,ClassName,,,,,,,,,,,,,,,,MalformedURLException,url,uniform resource locator
Ljava/util/stream/IntStream;.mapToObj<U:Ljava/lang/Object;>(Ljava/util/function/IntFunction<+TU;>;)Ljava/util/stream/Stream<TU;>;%<Lnet/filebot/ui/list/ListItem;>,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/list/ListPanel.java;,MethodName,,,,,,,,ClassName:Stream<ListItem>;,,VariableName:items;,,,,,,mapToObj,obj,object
Lnet/filebot/cli/ScriptShellBaseClass;.getSubtitles(Ljava/util/Map<Ljava/lang/String;*>;)Ljava/util/List<Ljava/io/File;>;|Ljava/lang/Exception;#args,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ScriptShellBaseClass.java;,VariableName,,,,,,,,ClassName:ArgumentBean;,ClassName:ScriptShellBaseClass;,ParameterName:parameters;MethodName:getArgumentBean;,MethodName:getSubtitles;,ParameterName:query;ParameterName:output;ParameterName:encoding;ParameterName:strict;ParameterName:language;ParameterName:format;,,MethodName:getSubtitles;,,args,args,arguments
Lnet/filebot/web/MovieInfo;.(Ljava/util/Map<Lnet/filebot/web/MovieInfo$Property;Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;Ljava/util/Map<Ljava/lang/String;Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Ljava/lang/String;>;Ljava/util/List<Lnet/filebot/web/Person;>;Ljava/util/List<Lnet/filebot/web/Trailer;>;)V,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/MovieInfo.java;,MethodName,,,,,,,,,ClassName:MovieInfo;,,,,ParameterName:fields;ParameterName:trailers;ParameterName:alternativeTitles;ParameterName:certifications;ParameterName:productionCompanies;ParameterName:productionCountries;ParameterName:people;ParameterName:spokenLanguages;ParameterName:genres;,,,MovieInfo,info,information
Lnet/filebot/similarity/CrossPropertyMetric;.getSimilarity(Ljava/lang/Object;Ljava/lang/Object;)F#m2,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/similarity/CrossPropertyMetric.java;,VariableName,,,,,,,,ClassName:Map<String_Object>;,ClassName:CrossPropertyMetric;,VariableName:feedback;MethodName:getProperties;ParameterName:o2;,MethodName:getSimilarity;,ParameterName:o2;,,MethodName:getSimilarity;,,m2,m,map
Lnet/filebot/format/ExpressionFormatFunctions;.getUserFile(Ljava/lang/Object;)Ljava/io/File;#f,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/format/ExpressionFormatFunctions.java;,VariableName,,,,,,,,ClassName:File;,ClassName:ExpressionFormatFunctions;,ClassName:File;ClassName:ApplicationFolder;MethodName:resolve;MethodName:getPath;MethodName:toString;ParameterName:path;VariableName:f;VariableName:UserHome;,MethodName:askUnlockFolders;MethodName:resolve;,ParameterName:name;ParameterName:files;,,MethodName:getUserFile;,,f,f,file
Lnet/filebot/ui/rename/RenameListCellRenderer;.getPreferredSize()Ljava/awt/Dimension;#dim,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/RenameListCellRenderer.java;,VariableName,,,,,,,force equals cell height for both lists;,ClassName:Dimension;,ClassName:RenameListCellRenderer;,MethodName:getPreferredSize;,,,,MethodName:getPreferredSize;,,dim,dim,Dimension
Lnet/filebot/ui/rename/ConflictDialog;.(Ljava/awt/Window;Ljava/util/List<Lnet/filebot/ui/rename/ConflictDialog$Conflict;>;)V#b,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/rename/ConflictDialog.java;,VariableName,,,,,,,,ClassName:JButton;,ClassName:ConflictDialog;,MethodName:newButton;MethodName:override;ClassName:ResourceManager;MethodName:getIcon;,,,,MethodName:ConflictDialog;,,b,b,button
Lnet/filebot/subtitle/SubViewerReader;.readNext()Lnet/filebot/subtitle/SubtitleElement;|Ljava/lang/Exception;#0#0#t1,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubViewerReader.java;,VariableName,,,,,,,,ClassName:long;,ClassName:SubViewerReader;,MethodName:parse;FieldName:timeFormat;VariableName:interval;MethodName:getTime;,,,,MethodName:readNext;,,t1,t,time
Lnet/filebot/web/AcoustIDClient;.lambda$1(Ljava/util/Map;Ljava/util/Map;)I#0#i1,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/web/AcoustIDClient.java;,VariableName,,,,,,,pick most likely matching recording;,ClassName:Integer;,ClassName:AcoustIDClient;,MethodName:getInteger;VariableName:r1;,,,,MethodName:parseResult;,,i1,i,integer
Ljava/lang/Math;.max(II)I,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/subtitle/SubtitleMetrics.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/EntryList.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/sfv/ChecksumButton.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/subtitle/SubtitleViewer.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/FancyTreeCellRenderer.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ui/subtitle/SimpleComboBox.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/ListView.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/ShadowBorder.java;,MethodName,,,,,,,allow combobox popup to be wider than the combobox itself focus around selected time stamp ensure selected row is visible and roughly in the center of the table;,ClassName:int;,,VariableName:right;VariableName:x;VariableName:bottom;VariableName:p2;VariableName:width;ParameterName:insets;VariableName:left;VariableName:focus;VariableName:top;VariableName:y;VariableName:bounds;,MethodName:installAction;MethodName:newAction;,ParameterName:action;ParameterName:action;,,,,max,max,maximum
Lnet/filebot/archive/ApacheVFS;.fsm)LFileSystemManager;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/archive/ApacheVFS.java;,FieldName,,,,,,,,ClassName:FileSystemManager;,ClassName:ApacheVFS;,FieldName:archive;,,,,,,fsm,fsm,File System Manager
Lnet/filebot/util/ui/SwingUI;.isShiftOrAltDown(Ljava/awt/event/ActionEvent;)Z#evt#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/ui/SwingUI.java;,ParameterName,,,,,,,,ClassName:ActionEvent;,,,MethodName:checkModifiers;,ParameterName:modifiers;,,MethodName:isShiftOrAltDown;,VariableName:evt;VariableName:evt;ParameterName:evt;ParameterName:evt;,evt,evt,event
Lnet/filebot/cli/CmdlineOperations;.compute(Ljava/util/Collection<Ljava/io/File;>;Ljava/io/File;Lnet/filebot/hash/HashType;Ljava/nio/charset/Charset;)Ljava/io/File;|Ljava/lang/Exception;#csm,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/CmdlineOperations.java;,VariableName,,,,,,,,ClassName:CommonSequenceMatcher;,ClassName:CmdlineOperations;,VariableName:common;ClassName:CommonSequenceMatcher;,,,,MethodName:compute;,,csm,csm,Common Sequence Matcher
Lnet/filebot/ApplicationFolder;.AppData)Lnet/filebot/ApplicationFolder;,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/License.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/ApplicationFolder.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/ArgumentBean.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/cli/GroovyPad.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/HistorySpooler.java;C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/Main.java;,VariableName,,,,,,,use this default value so people can easily submit bug reports with fn sysinfo logs GUI mode start user interface restore preferences on start if empty TODO remove after a few releases;,ClassName:ApplicationFolder;,ClassName:GroovyPad;ClassName:ArgumentBean;ClassName:HistorySpooler;ClassName:Main;ClassName:License;,VariableName:f;VariableName:errorLogHandler;FieldName:persistentHistoryFile;VariableName:pad;FieldName:FILE;,MethodName:windowClosed;MethodName:store;MethodName:createSimpleFileHandler;,ParameterName:file;ParameterName:f;ParameterName:handler;,,MethodName:startUserInterface;MethodName:initializeLogging;MethodName:createEditor;MethodName:initializeSystemProperties;MethodName:getLogFile;MethodName:main;,,AppData,app,application
Lnet/filebot/util/WeakValueHashMap;.getReferenceValue(Lnet/filebot/util/WeakValueHashMap<TK;TV;>.WeakValue<TV;>;)TV;#valueRef#0#0,C:/PHDONE/runtime-EclipseApplication/filebot-master/source/net/filebot/util/WeakValueHashMap.java;,ParameterName,,,,,,,,ClassName:WeakValue<V>;,,,,,,MethodName:getReferenceValue;,,valueRef,ref,reference
