id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lnet/sf/portecle/DExport;.initComponents()V|Lnet/sf/portecle/crypto/CryptoException;#formatBG,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DExport.java;,VariableName,,,,,,,,ClassName:ButtonGroup;,ClassName:DExport;,ClassName:ButtonGroup;,,,,MethodName:initComponents;,,formatBG,bg,button group
Lnet/sf/portecle/crypto/X509Ext;.getRes(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,MethodName,,,,,,,Gets a resource string with fall back param key the key param fallback the fall back key return a resource string TCSEC TODO ha getObjectAt parameters;,ClassName:String;,ClassName:X509Ext;,VariableName:hashAlg;VariableName:sEku;VariableName:sc;FieldName:m_sName;VariableName:res;VariableName:ksq;VariableName:sRc;VariableName:sCap;VariableName:csecRating;VariableName:csecCriteria;VariableName:accMeth;,,,ParameterName:fallback;ParameterName:key;,,,getRes,res,resource
Lnet/sf/portecle/crypto/X509Ext;.getHexClearDump([BI)Ljava/lang/String;#sbClr,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,Buffer for clear text Put both dumps together in one string hex clear with appropriate padding between them pad to array length;,ClassName:StringBuilder;,ClassName:X509Ext;,ClassName:StringBuilder;ParameterName:iLen;VariableName:strBuff;,,,,MethodName:getHexClearDump;,,sbClr,clr,clear
Lnet/sf/portecle/crypto/KeyPairUtil;.getKeyLength(Ljava/security/PublicKey;)I#pubKey#0#0,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/KeyPairUtil.java;,ParameterName,,,,,,,Get the key size of a public key param pubKey The public key return The key size link UNKNOWN KEY SIZE if not known;,ClassName:PublicKey;,,,,,,MethodName:getKeyLength;,VariableName:x509Cert;MethodName:getPublicKey;VariableName:x509Cert;VariableName:keyPairCert;VariableName:x509Cert;VariableName:cert;,pubKey,pub,public
Lnet/sf/portecle/DViewCSR;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCSR.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,ClassName,,,ClassName:PortecleJDialog;,ClassName:JDialog;,MethodName:initComponents;MethodName:pemEncodingPressed;MethodName:populateDialog;MethodName:DViewCSR;,FieldName:m_jtfSubject;FieldName:m_jtfSignatureAlgorithm;FieldName:m_basename;FieldName:m_jtfVersion;FieldName:m_jtfPublicKey;FieldName:m_req;,Modal dialog to display the details of a certification request;,,,,,,,,,DViewCSR,d,dialog
Lnet/sf/portecle/crypto/X509Ext;.stringify(Ljava/lang/Object;)Ljava/lang/String;#0#tagObj,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,Note not;,ClassName:ASN1TaggedObject;,ClassName:X509Ext;,ParameterName:obj;ClassName:ASN1TaggedObject;,MethodName:stringify;,ParameterName:obj;,,MethodName:stringify;,,tagObj,obj,object
Lnet/sf/portecle/gui/DocumentMaxLengthFilter;.replace(Ljavax/swing/text/DocumentFilter$FilterBypass;IILjava/lang/String;Ljavax/swing/text/AttributeSet;)V|Ljavax/swing/text/BadLocationException;#textLen,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/DocumentMaxLengthFilter.java;,VariableName,,,,,,,,ClassName:int;,ClassName:DocumentMaxLengthFilter;,MethodName:length;ParameterName:text;VariableName:numAdded;,,,,MethodName:replace;,,textLen,len,length
Lnet/sf/portecle/gui/error/DThrowable;.initComponents()V#0#msg,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/error/DThrowable.java;,VariableName,,,,,,,,ClassName:String;,ClassName:DThrowable;,MethodName:toLowerCase;VariableName:US;ClassName:Locale;VariableName:t;VariableName:msg;MethodName:getMessage;,,,,MethodName:initComponents;,,msg,msg,message
Lnet/sf/portecle/crypto/SignatureType;#1#kpMap,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/SignatureType.java;,VariableName,,,,,,,,ClassName:HashMap<KeyPairType_Collection<SignatureType>>;,,ClassName:HashMap<KeyPairType_Collection<SignatureType>>;VariableName:KEYPAIR_MAP;,,,,,,kpMap,kp,key pair
Lnet/sf/portecle/DKeyStoreReport;.generateDocument()Lorg/w3c/dom/Document;|Lnet/sf/portecle/crypto/CryptoException;|Ljavax/xml/parsers/ParserConfigurationException;#0#0#0#2#0#0#sKeyAlg,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,VariableName,,,,,,,,ClassName:String;,ClassName:DKeyStoreReport;,VariableName:x509Cert;MethodName:format;VariableName:sKeyAlg;FieldName:RB;MethodName:getPublicKey;VariableName:iKeySize;MethodName:getAlgorithm;ClassName:MessageFormat;MethodName:getString;,,,,MethodName:generateDocument;,,sKeyAlg,alg,algorithm
Lnet/sf/portecle/crypto/X509CertUtil;.orderX509CertChain([Ljava/security/cert/X509Certificate;)[Ljava/security/cert/X509Certificate;#tmpCerts,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;,VariableName,,,,,,,Resize array;,ClassName:X509Certificate[];,ClassName:X509CertUtil;,MethodName:clone;ClassName:X509Certificate;ParameterName:certs;VariableName:orderedCerts;VariableName:iCnt;VariableName:iOrdered;,,,,MethodName:orderX509CertChain;,,tmpCerts,certs,certificate
Lnet/sf/portecle/gui/LastDir;.()V#currentDir,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/LastDir.java;,VariableName,,,,,,,Default last directory to current directory if it exists;,ClassName:String;,ClassName:LastDir;,FieldName:m_fLastDir;MethodName:getProperty;ClassName:System;,,,,MethodName:LastDir;,,currentDir,dir,directory
Lnet/sf/portecle/FileChooserFactory;.KEYSTORE_EXT)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FileChooserFactory.java;,FieldName,,,,,,,File extension for keystore files;,ClassName:String;,ClassName:FileChooserFactory;,,,,,,,KEYSTORE_EXT,ext,extension
Lnet/sf/portecle/gui/about/DSystemInformation;.initComponents()V#sysProps,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/about/DSystemInformation.java;,VariableName,,,,,,,Get the Java system properties;,ClassName:Properties;,ClassName:DSystemInformation;,MethodName:getProperties;VariableName:jtfJavaVersion;VariableName:jtfJavaHome;VariableName:jtfOperatingSystem;VariableName:jtfJavaVendor;ClassName:System;,,,,MethodName:initComponents;,,sysProps,sys,system
Lnet/sf/portecle/gui/about/DSystemProperties;.initComponents()V#0#0#1#w,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/about/DSystemProperties.java;,VariableName,,,,,,,Property Value;,ClassName:int;,ClassName:DSystemProperties;,VariableName:tWidth;,,,,MethodName:initComponents;,,w,w,width
Ljavax/swing/JTable;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/about/DSystemProperties.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/ExtensionsTableHeadRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/RevokedCertsTableCellRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/about/SystemPropertiesTableCellRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/jar/JarInfoTableCellRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/KeyStoreTableHeadRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/jar/DJarInfo.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/about/SystemPropertiesTableHeadRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCRL.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/KeyStoreTableCellRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/ExtensionsTableCellRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/RevokedCertsTableHeadRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/jar/JarInfoTableHeadRend.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewExtensions.java;,ClassName,ClassName:KeyStoreTable;,,,,,,,,,,,,,,,JTable,j,jar
Lnet/sf/portecle/gui/DocumentMaxLengthFilter;.replace(Ljavax/swing/text/DocumentFilter$FilterBypass;IILjava/lang/String;Ljavax/swing/text/AttributeSet;)V|Ljavax/swing/text/BadLocationException;#numAdded,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/DocumentMaxLengthFilter.java;,VariableName,,,,,,,,ClassName:int;,ClassName:DocumentMaxLengthFilter;,ParameterName:length;VariableName:textLen;,,,,MethodName:replace;,,numAdded,num,number
Lnet/sf/portecle/DViewCertificate;.populateDialog()V|Lnet/sf/portecle/crypto/CryptoException;#critExts,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCertificate.java;,VariableName,,,,,,,Enable disable extensions button;,ClassName:Set<String>;,ClassName:DViewCertificate;,MethodName:getCriticalExtensionOIDs;VariableName:cert;,,,,MethodName:populateDialog;,,critExts,exts,extensions
Lnet/sf/portecle/crypto/X509CertUtil;.loadCertificates(Ljava/net/URL;Ljava/lang/String;)[Ljava/security/cert/X509Certificate;|Lnet/sf/portecle/crypto/CryptoException;#0#0#0#0#0#0#cf,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;,VariableName,,,,,,,,ClassName:CertificateFactory;,ClassName:X509CertUtil;,FieldName:X509_CERT_TYPE;MethodName:getInstance;ClassName:CertificateFactory;,,,,MethodName:loadCertificates;,,cf,cf,certificate factory
Ljava/nio/charset/StandardCharsets;.UTF_8)Ljava/nio/charset/Charset;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:Charset;,ClassName:X509Ext;,VariableName:urlEnc;,,,,MethodName:getGeneralNameString;,,UTF_8,utf,unicode transformation format
Lnet/sf/portecle/DKeyStoreReport;.generateDocument()Lorg/w3c/dom/Document;|Lnet/sf/portecle/crypto/CryptoException;|Ljavax/xml/parsers/ParserConfigurationException;#0#0#xmlDoc,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,VariableName,,,,,,,Issuer Serial Number Signature Algorithm Version Subject;,ClassName:Document;,ClassName:DKeyStoreReport;,VariableName:subjectElement;VariableName:docBuilder;VariableName:certificateElement;VariableName:entryElement;VariableName:issuerElement;VariableName:serialNumberElement;VariableName:validFromElement;VariableName:md5FingerprintElement;VariableName:keystoreElement;MethodName:newDocument;VariableName:sha1FingerprintElement;VariableName:versionNumberElement;VariableName:validUntilElement;VariableName:signatureAlgElement;VariableName:publicKeyAlgElement;,,,,MethodName:generateDocument;,,xmlDoc,xml,extensible markup language
Lnet/sf/portecle/FPortecle;.main([Ljava/lang/String;)V#0#0#bcVer,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,Check BC version;,ClassName:Double;,ClassName:FPortecle;,VariableName:bcProv;MethodName:getVersion;,,,,MethodName:main;,,bcVer,ver,version
Lnet/sf/portecle/FPortecle;.initComponents()V#iXPos,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,not present or are invalid Use application property values for positioning;,ClassName:int;,ClassName:FPortecle;,FieldName:RB;MethodName:getInt;MethodName:getString;FieldName:PREFS;,,,,MethodName:initComponents;,,iXPos,pos,position
Lnet/sf/portecle/DKeyStoreReport;.TF_FACTORY)Ljavax/xml/transform/TransformerFactory;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,FieldName,,,,,,,Transformer factory for XML output;,ClassName:TransformerFactory;,ClassName:DKeyStoreReport;,MethodName:newInstance;ClassName:TransformerFactory;VariableName:tr;,,,,,,TF_FACTORY,tf,transformer
Lnet/sf/portecle/crypto/X509Ext;.getGeneralNameString(Lorg/bouncycastle/asn1/x509/GeneralName;Lnet/sf/portecle/crypto/X509Ext$LinkClass;)Ljava/lang/String;|Ljava/io/IOException;#0#urlEnc,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:String;,ClassName:X509Ext;,VariableName:UTF_8;MethodName:name;ClassName:URLEncoder;ClassName:StandardCharsets;MethodName:encode;VariableName:sRfc822;,MethodName:getLink;,ParameterName:href;,,MethodName:getGeneralNameString;,,urlEnc,url,uniform resource locator
Lnet/sf/portecle/gui/crypto/DViewPEM;.savePressed()V#0#1#0#fw,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/crypto/DViewPEM.java;,VariableName,,,,,,,,ClassName:FileWriter;,ClassName:DViewPEM;,VariableName:fExportFile;ClassName:FileWriter;,,,,MethodName:savePressed;,,fw,fw,file writer
Lnet/sf/portecle/crypto/X509Ext;.getBasicConstraintsStringValue([B)Ljava/lang/String;#bc,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:BasicConstraints;,ClassName:X509Ext;,VariableName:pathLen;ClassName:BasicConstraints;MethodName:getInstance;ParameterName:bValue;,,,,MethodName:getBasicConstraintsStringValue;,,bc,bc,basic constraints
Lnet/sf/portecle/crypto/X509Ext;.getInformationAccessStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#accDescs,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:AccessDescription[];,ClassName:X509Ext;,VariableName:access;MethodName:getAccessDescriptions;,,,,MethodName:getInformationAccessStringValue;,,accDescs,descs,descriptions
Ljava/net/MalformedURLException;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/NetUtil.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewExtensions.java;,ClassName,,,,,,,,,,,,,,,,MalformedURLException,url,uniform resource locator
Lnet/sf/portecle/DViewExtensions;.initComponents()V#criticalCol,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewExtensions.java;,VariableName,,,,,,,extension;,ClassName:TableColumn;,ClassName:DViewExtensions;,MethodName:getColumnModel;MethodName:getColumn;FieldName:m_jtExtensions;,,,,MethodName:initComponents;,,criticalCol,col,column
Lnet/sf/portecle/gui/DocumentMaxLengthFilter;.insertString(Ljavax/swing/text/DocumentFilter$FilterBypass;ILjava/lang/String;Ljavax/swing/text/AttributeSet;)V|Ljavax/swing/text/BadLocationException;#fb#0#0,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/DocumentMaxLengthFilter.java;,ParameterName,,,,,,,,ClassName:FilterBypass;,,,,,,MethodName:insertString;,,fb,fb,filter bypass
Lnet/sf/portecle/FPortecle;.exportPrivKeyCertChainPKCS12(Ljava/lang/String;)Z,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,MethodName,,,,,,,Export the private key and certificates of the keystore entry to a PKCS keystore file param sEntryAlias Entry alias return True if the export is successful false otherwise;,ClassName:boolean;,ClassName:FPortecle;,VariableName:bSuccess;,,,ParameterName:sEntryAlias;,,,exportPrivKeyCertChainPKCS12,priv,private
Lnet/sf/portecle/gui/DesktopUtil;.browse(Ljava/awt/Component;Ljava/net/URI;)V#uri#0#1,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/DesktopUtil.java;,ParameterName,,,,,,,Open URI in system default browser param parentComponent param uri URI to open see Desktop browse URI Could not launch tell the user the address;,ClassName:URI;,,,,,,MethodName:browse;,FieldName:RB;ParameterName:evt;MethodName:toURI;MethodName:getURL;MethodName:getString;MethodName:create;,uri,uri,uniform resource identifier
Lorg/bouncycastle/asn1/x509/SubjectPublicKeyInfo;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCSR.java;,ClassName,,,,,,,Public Key algorithm and keysize;,,,,,,,,,SubjectPublicKeyInfo,info,information
Lnet/sf/portecle/DExport;.initComponents()V|Lnet/sf/portecle/crypto/CryptoException;#typeBG,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DExport.java;,VariableName,,,,,,,,ClassName:ButtonGroup;,ClassName:DExport;,ClassName:ButtonGroup;,,,,MethodName:initComponents;,,typeBG,bg,button group
Lnet/sf/portecle/crypto/X509CertUtil;.loadCertificates(Ljava/net/URL;Ljava/util/Collection<Ljava/lang/Exception;>;)[Ljava/security/cert/X509Certificate;|Ljava/io/IOException;#downloadedUrl,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;,VariableName,,,,,,,,ClassName:URL;,ClassName:X509CertUtil;,VariableName:certs;ClassName:NetUtil;MethodName:download;ParameterName:url;,MethodName:loadCertificates;,ParameterName:url;,,MethodName:loadCertificates;,,downloadedUrl,url,uniform resource locator
Lnet/sf/portecle/crypto/X509Ext;.getLogotypeStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#0#0#0#0#0#1#0#eUri,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:String;,ClassName:X509Ext;,MethodName:escapeHtml;VariableName:sUri;,MethodName:getLink;,ParameterName:content;,,MethodName:getLogotypeStringValue;,,eUri,uri,uniform resource identifier
Ljava/lang/Math;.min(II)I,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/JMenuRecentFiles.java;,MethodName,,,,,,,,ClassName:int;,,FieldName:m_jmirf;,,,,,,min,min,minimum
Lnet/sf/portecle/crypto/KeyStoreUtil;.loadEntries(Lorg/bouncycastle/openssl/PEMParser;Lorg/bouncycastle/openssl/PasswordFinder;)Ljava/security/KeyStore;|Ljava/security/cert/CertificateException;|Lnet/sf/portecle/crypto/CryptoException;|Ljava/io/IOException;#2#0#keyPairCert,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/KeyStoreUtil.java;,VariableName,,,,,,,,ClassName:Certificate;,ClassName:KeyStoreUtil;,VariableName:cert;VariableName:entry;VariableName:alias;,MethodName:getCertificateAlias;,ParameterName:cert;,,MethodName:loadEntries;,,keyPairCert,cert,certificate
Lnet/sf/portecle/crypto/X509Ext;.escapeHtml(Ljava/lang/Object;)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,MethodName,,,,,,,TODO make E foo bar com mail links;,ClassName:String;,ClassName:X509Ext;,VariableName:hex;VariableName:eUri;,MethodName:getLink;,ParameterName:content;,ParameterName:source;,,,escapeHtml,html,hyper text markup language
Lnet/sf/portecle/crypto/X509Ext;.getInformationAccessStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#0#accDesc,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:AccessDescription;,ClassName:X509Ext;,VariableName:accOid;,MethodName:getGeneralNameString;,ParameterName:generalName;,,MethodName:getInformationAccessStringValue;,,accDesc,desc,description
Lnet/sf/portecle/FPortecle;.main([Ljava/lang/String;)V#0#0#bcProv,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,Check BC version Add BC as a security provider;,ClassName:Provider;,ClassName:FPortecle;,VariableName:bcProvClass;VariableName:bcVer;MethodName:getProvider;MethodName:newInstance;ClassName:Security;ClassName:Provider;,,,,MethodName:main;,,bcProv,prov,provider
Lnet/sf/portecle/DViewCertificate;.populateDialog()V|Lnet/sf/portecle/crypto/CryptoException;#nonCritExts,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCertificate.java;,VariableName,,,,,,,,ClassName:Set<String>;,ClassName:DViewCertificate;,MethodName:getNonCriticalExtensionOIDs;VariableName:cert;,,,,MethodName:populateDialog;,,nonCritExts,exts,extensions
Lnet/sf/portecle/DViewCertificate;.m_iSelCert)I,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCertificate.java;,FieldName,,,,,,,Get the certificate The currently selected certificate Set selection label and buttons;,ClassName:int;,ClassName:DViewCertificate;,VariableName:dViewCertPem;VariableName:cert;VariableName:cert;VariableName:dViewExtensions;VariableName:cert;,,,,,,m_iSelCert,sel,selected
Lnet/sf/portecle/FPortecle$KeyStoreTable$FileTransferHander;.importData(Ljavax/swing/JComponent;Ljava/awt/datatransfer/Transferable;)Z#t#0#1,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,ParameterName,,,,,,,,ClassName:Transferable;,,,,,,MethodName:importData;,,t,t,transferable
Lnet/sf/portecle/DGenerateCertificate;.validateValidity(Ljava/lang/String;)I#sValidity#0#0,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DGenerateCertificate.java;,ParameterName,,,,,,,Validate the Validity value supplied as a string and convert it to an integer param sValidity The Validity value return The Validity value or BAD VALIDITY if it is not valid;,ClassName:String;,,MethodName:trim;VariableName:iValidity;ParameterName:sValidity;,,,,MethodName:validateValidity;,MethodName:getText;FieldName:m_jtfValidity;,sValidity,s,string
Lnet/sf/portecle/gui/DocumentMaxLengthFilter;.maxLength)I,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/gui/DocumentMaxLengthFilter.java;,FieldName,,,,,,,Maximum accepted value length;,ClassName:int;,ClassName:DocumentMaxLengthFilter;,ParameterName:maxLength;,,,,,,maxLength,max,maximum
Lnet/sf/portecle/DKeyStoreReport;.getKeyStoreReportXml()Ljava/lang/String;|Lnet/sf/portecle/crypto/CryptoException;|Ljavax/xml/parsers/ParserConfigurationException;|Ljavax/xml/transform/TransformerException;,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DKeyStoreReport.java;,MethodName,,,,,,,Get the KeyStoreReport as XML return Keystore report in XML throws CryptoException A crypto related problem was encountered generating the keystore report throws ParserConfigurationException There was a serious problem creating the XML report throws TransformerException There was a serious problem creating the XML report as XML;,ClassName:String;,ClassName:DKeyStoreReport;,VariableName:sKeyStoreReport;,,,,,,getKeyStoreReportXml,xml,extensible markup language
Lnet/sf/portecle/FPortecle;.saveKeyStoreAs()Z#0#fSaveFile,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,Add keystore file to recent files in file menu Save the keystore to file;,ClassName:File;,ClassName:FPortecle;,VariableName:chooser;MethodName:getSelectedFile;,MethodName:createRecentFileMenuItem;MethodName:saveKeyStore;MethodName:confirmOverwrite;MethodName:setKeyStore;MethodName:setKeyStoreFile;MethodName:add;MethodName:updateLastDir;,ParameterName:fKeyStore;ParameterName:jmirfNew;ParameterName:file;ParameterName:file;ParameterName:keyStore;ParameterName:fKeyStoreFile;ParameterName:fRecentFile;,,MethodName:saveKeyStoreAs;,,fSaveFile,f,file
Lnet/sf/portecle/crypto/X509Ext;.getSmimeCapabilitiesStringValue([B)Ljava/lang/String;|Ljava/io/IOException;#0#0#params,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509Ext.java;,VariableName,,,,,,,,ClassName:ASN1Encodable;,ClassName:X509Ext;,MethodName:getParameters;VariableName:cap;,MethodName:stringify;,ParameterName:obj;,,MethodName:getSmimeCapabilitiesStringValue;,,params,params,parameters
Lnet/sf/portecle/crypto/X509CertUtil;.establishTrust(Ljava/util/List<Ljava/security/cert/X509Certificate;>;Ljava/security/cert/X509Certificate;)[Ljava/security/cert/X509Certificate;|Lnet/sf/portecle/crypto/CryptoException;#vCompCerts#0#0,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/crypto/X509CertUtil.java;,ParameterName,,,,,,,other comparison certificates Check whether or not a trust path exists between the supplied X certificate and and the supplied comparison certificates based on the trusted certificates contained therein i e that a chain of trust exists between the supplied certificate and a self signed trusted certificate in the comparison set return The trust chain or null if trust could not be established param cert The certificate param vCompCerts The comparison set of certificates throws CryptoException If there is a problem establishing trust;,ClassName:List<X509Certificate>;,,VariableName:tmpChain;,MethodName:establishTrust;,ParameterName:vCompCerts;,,MethodName:establishTrust;,VariableName:ksCerts;ParameterName:vCompCerts;,vCompCerts,comp,comparison
Lnet/sf/portecle/FPortecle;.importTrustedCert()Z,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,MethodName,,,,,,,Let the user import a trusted certificate return True if the import is successful false otherwise;,ClassName:boolean;,ClassName:FPortecle;,,,,,,,importTrustedCert,cert,certificate
Lnet/sf/portecle/FPortecle;.initTable()V#aliasCol,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,,ClassName:TableColumn;,ClassName:FPortecle;,MethodName:getColumnModel;MethodName:getColumn;FieldName:m_jtKeyStore;,,,,MethodName:initTable;,,aliasCol,col,column
Lnet/sf/portecle/FPortecle;.examineCertSSL(Ljava/net/InetSocketAddress;)Z#0#0#0#tm,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/FPortecle.java;,VariableName,,,,,,,,ClassName:X509TrustManager[];,ClassName:FPortecle;,ClassName:X509Certificate;ClassName:String;ParameterName:chain;ParameterName:chain;MethodName:getAcceptedIssuers;ParameterName:authType;ParameterName:authType;ClassName:Override;MethodName:checkClientTrusted;MethodName:checkServerTrusted;ClassName:X509TrustManager;,,,,MethodName:examineCertSSL;,,tm,tm,trust manager
Lnet/sf/portecle/DViewCSR;.initComponents()V|Lnet/sf/portecle/crypto/CryptoException;#gbcTf,C:/PHDONE/runtime-EclipseApplication/portecle-master/src/main/net/sf/portecle/DViewCSR.java;,VariableName,,,,,,,,ClassName:GridBagConstraints;,ClassName:DViewCSR;,VariableName:gbc_jtfSubject;VariableName:WEST;VariableName:gbc_jtfVersion;VariableName:gbc_jtfPublicKey;ClassName:Insets;ClassName:GridBagConstraints;VariableName:gbc_jtfSignatureAlgorithm;,,,,MethodName:initComponents;,,gbcTf,gbc,grid bag constraints
