id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lcom/puppycrawl/tools/checkstyle/api/TokenTypes;.METHOD_DEF)I,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/annotation/AnnotationOnSameLineCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/utils/ScopeUtilsTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/NoFinalizerCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/sizes/MethodLengthCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/modifier/RedundantModifierCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/ParameterAssignmentCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/SuperCloneCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/ReturnCountCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/DeclarationOrderCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/internal/XdocsJavaDocsTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/SuppressWarningsHolderTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/imports/UnusedImportsCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/blocks/LeftCurlyCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/naming/MethodNameCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/annotation/MissingDeprecatedCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/CyclomaticComplexityCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocMethodCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/sizes/MethodCountCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/whitespace/MethodParamPadCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyLineSeparatorCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/annotation/AnnotationLocationCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/sizes/ParameterNumberCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/design/DesignForExtensionCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocStyleCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/utils/CheckUtilsTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/annotation/MissingOverrideCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/utils/JavadocUtilsTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/indentation/CommentsIndentationCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/xpath/XpathMapperTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocTagInfoTest.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ParameterNumberCheckTest;ClassName:CheckWhichDoesNotRequireCommentNodes;ClassName:MissingOverrideCheckTest;ClassName:JavadocStyleCheckTest;ClassName:LeftCurlyCheckTest;ClassName:XdocsJavaDocsTest;ClassName:CheckUtilsTest;ClassName:JavadocMethodCheckTest;ClassName:MethodLengthCheckTest;ClassName:MissingDeprecatedCheckTest;ClassName:DeclarationOrderCheckTest;ClassName:MethodCountCheckTest;ClassName:JavadocUtilsTest;ClassName:NPathComplexityCheckTest;ClassName:SuppressWarningsHolderTest;ClassName:JavadocTagInfoTest;ClassName:EmptyLineSeparatorCheckTest;ClassName:ScopeUtilsTest;ClassName:DesignForExtensionCheckTest;ClassName:UnusedImportsCheckTest;ClassName:CyclomaticComplexityCheckTest;ClassName:RedundantModifierCheckTest;ClassName:MethodNameCheckTest;ClassName:AnnotationLocationCheckTest;ClassName:AnnotationOnSameLineCheckTest;ClassName:CheckWhichRequiresCommentNodes;ClassName:XpathMapperTest;ClassName:CheckerTest;ClassName:NoFinalizerCheckTest;ClassName:ParameterAssignmentCheckTest;ClassName:MethodParamPadCheckTest;ClassName:SuperCloneCheckTest;ClassName:JavaDocCapture;ClassName:ReturnCountCheckTest;ClassName:JavaNCSSCheckTest;ClassName:CommentsIndentationCheckTest;,VariableName:expected;VariableName:expectedMethodDefNode;VariableName:expected;VariableName:expectedMethodDefNode;VariableName:expectedMethodDefNode;VariableName:expected;VariableName:expected;VariableName:expected;VariableName:expectedMethodDefNode;VariableName:expectedMethodDefNode;VariableName:expectedMethodDefNode;VariableName:expected;VariableName:expected;VariableName:validTypes;VariableName:validTypes;VariableName:expectedTokens;VariableName:targetMethodNode;VariableName:expectedMethodDefNode;VariableName:validTypes;VariableName:expected;VariableName:methodDef;VariableName:expectedVariableDefNode;VariableName:expected;VariableName:expectedMethodDefNode1;VariableName:equalsMethodNode;VariableName:validTypes;VariableName:expected;VariableName:expected;VariableName:expectedVariableDefNode;VariableName:expectedVariableDefNode;VariableName:expected;VariableName:expected;VariableName:validTypes;VariableName:expected;VariableName:expected;VariableName:nonVoidMethod;VariableName:expected;VariableName:expected;VariableName:notGetterMethod;VariableName:expectedVariableDefNode;VariableName:expected;VariableName:validTypes;VariableName:expected;VariableName:expected;VariableName:expectedMethodDefNode;VariableName:expected;VariableName:expectedMethodDefNode;VariableName:methodDef;VariableName:expected;VariableName:firstClassMethod;VariableName:expectedVariableDefNode;VariableName:expectedMethodDefNode2;VariableName:expected;VariableName:expectedMethodDefNode;VariableName:expected;VariableName:expected;VariableName:methodDef;VariableName:expected;,MethodName:getNodeFromFile;MethodName:findTokenInAstByPredicate;,ParameterName:predicate;ParameterName:type;,,MethodName:testGetAcceptableTokens;MethodName:testGetRequiredTokens;MethodName:testFullPath;MethodName:testIsClassFieldDef;MethodName:testQueryAncestorOrSelf;MethodName:testGetAcceptableTokens;MethodName:testClearState;MethodName:testClearState;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testGetAllAnnotationValuesWrongArg;MethodName:testQueryDescendantOrSelf;MethodName:testGetAcceptableTokens;MethodName:testGetRequiredTokens;MethodName:testQueryInterfaceParameterDef;MethodName:testGetAcceptableTokens;MethodName:getRequiredTokens;MethodName:testAttributeOr;MethodName:getDefaultTokens;MethodName:testQueryMethodDefinitionsByClassName;MethodName:testIsGetterMethod;MethodName:testQueryElementByIndex;MethodName:visitToken;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testClearState;MethodName:testQueryAllMethodDefinitionsInContext;MethodName:getAcceptableTokens;MethodName:testOr;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testAstWithoutChildren;MethodName:getAcceptableTokens;MethodName:testParam;MethodName:testOthers;MethodName:testQueryByClassNameAndMethodName;MethodName:testGetAcceptableTokens;MethodName:testGetRequiredTokens;MethodName:testIsElseIf;MethodName:testCurlyBrackets;MethodName:testReturn;MethodName:testQueryByMethodName;MethodName:testGetRequiredTokens;MethodName:testIsSetterMethod;MethodName:testAttributeAnd;MethodName:testGetAcceptableTokens;MethodName:testGetAccessModifierFromModifiersTokenWrongTokenType;MethodName:testIsEqualsMethod;MethodName:testQueryAncestor;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testGetRequiredTokens;MethodName:testParent;MethodName:testDeprecated;MethodName:testGetAcceptableTokens;MethodName:testVisitToken;MethodName:testException;MethodName:testEquals;MethodName:testComplexQueryThree;MethodName:testIsInCodeBlock;MethodName:testIsNonVoidMethod;MethodName:testThrows;MethodName:testGetAcceptableTokens;MethodName:getRequiredTokens;MethodName:isSetterMethod;MethodName:testParents;MethodName:testGetRequiredTokens;MethodName:testGetAnnotationValuesWrongArg;MethodName:testGetRequiredTokens;MethodName:getDefaultTokens;MethodName:testGetAnnotationTargetWrongArg;MethodName:testSerialData;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testEmptyJavadocCommentAst;,,METHOD_DEF,def,definition
Lcom/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheck;.MSG_KEY_NO_NEWLINE_EOF)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheckTest.java;,VariableName,,,,,,,,ClassName:String;,ClassName:CheckerTest;ClassName:NewlineAtEndOfFileCheckTest;,VariableName:expected;VariableName:expected;VariableName:errorMessage;VariableName:expected;,,,,MethodName:testDuplicatedModule;MethodName:testEmptyFileFile;MethodName:testNoNewlineAtEndOfFile;MethodName:testNoNewlineLfAtEndOfFile;,,MSG_KEY_NO_NEWLINE_EOF,eof,end of file
Lcom/puppycrawl/tools/checkstyle/api/DetailASTTest;.testManyComments()V|Ljava/lang/Exception;#0#0#bw,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/api/DetailASTTest.java;,VariableName,,,,,,,,ClassName:Writer;,ClassName:DetailASTTest;,MethodName:toPath;VariableName:UTF_8;MethodName:newBufferedWriter;ClassName:StandardCharsets;ClassName:Files;VariableName:file;,,,,MethodName:testManyComments;,,bw,bw,buffered writer
Lcom/puppycrawl/tools/checkstyle/SuppressionsStringPrinterTest;.EOL)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/SuppressionsStringPrinterTest.java;,FieldName,,,,,,,,ClassName:String;,ClassName:SuppressionsStringPrinterTest;,MethodName:getProperty;VariableName:expected;ClassName:System;VariableName:expected;,,,,,,EOL,eol,end of life
Lcom/puppycrawl/tools/checkstyle/internal/XdocsJavaDocsTest;.getAttributeText(Ljava/lang/String;Lorg/w3c/dom/NamedNodeMap;Z)Ljava/lang/String;#0#0#attrValue,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/internal/XdocsJavaDocsTest.java;,VariableName,,,,,,,,ClassName:String;,ClassName:XdocsJavaDocsTest;,MethodName:getNodeValue;VariableName:attribute;,,,,MethodName:getAttributeText;,,attrValue,attr,attribute
Lcom/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheckTest;.C1_CONTROL_CHARACTER_INDICES)[I,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheckTest.java;,FieldName,,,,,,,https en wiktionary org wiki Appendix Control characters C set;,ClassName:int[];,ClassName:AvoidEscapedUnicodeCharactersCheckTest;,,,,,,,C1_CONTROL_CHARACTER_INDICES,c,control
Lcom/puppycrawl/tools/checkstyle/api/AutomaticBeanTest;.testSetupInvalidChildFromBaseClass()V|Ljava/lang/Exception;#childConf,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/api/AutomaticBeanTest.java;,VariableName,,,,,,,,ClassName:DefaultConfiguration;,ClassName:AutomaticBeanTest;,ClassName:DefaultConfiguration;,,,,MethodName:testSetupInvalidChildFromBaseClass;,,childConf,conf,configuration
Lcom/puppycrawl/tools/checkstyle/filters/SuppressWarningsFilterTest;.verifySuppressed(Lcom/puppycrawl/tools/checkstyle/api/Configuration;Ljava/lang/String;[Ljava/lang/String;[Ljava/lang/String;)V|Ljava/lang/Exception;#memberNameCheckConfig,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressWarningsFilterTest.java;,VariableName,,,,,,,,ClassName:DefaultConfiguration;,ClassName:SuppressWarningsFilterTest;,MethodName:createModuleConfig;ClassName:MemberNameCheck;,,,,MethodName:verifySuppressed;,,memberNameCheckConfig,config,configuration
Lcom/puppycrawl/tools/checkstyle/checks/imports/PkgImportControlTest;.testUnknownPkg()V,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/imports/PkgImportControlTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:PkgImportControlTest;,,,,,,,testUnknownPkg,pkg,package
Lcom/puppycrawl/tools/checkstyle/api/TokenTypes;.INSTANCE_INIT)I,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/CyclomaticComplexityCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheckTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/utils/ScopeUtilsTest.java;C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyLineSeparatorCheckTest.java;,VariableName,,,,,,,,ClassName:int;,ClassName:CyclomaticComplexityCheckTest;ClassName:NPathComplexityCheckTest;ClassName:EmptyLineSeparatorCheckTest;ClassName:ScopeUtilsTest;ClassName:JavaNCSSCheckTest;,VariableName:expected;VariableName:expected;VariableName:expected;VariableName:expected;VariableName:expected;VariableName:expected;,,,,MethodName:testGetAcceptableTokens;MethodName:testGetRequiredTokens;MethodName:testGetRequiredTokens;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testGetAcceptableTokens;MethodName:testIsInCodeBlock;,,INSTANCE_INIT,init,initialization
Lcom/puppycrawl/tools/checkstyle/internal/XdocsPagesTest;.getSubSectionName(I)Ljava/lang/Object;#subSectionPos#0#0,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/internal/XdocsPagesTest.java;,ParameterName,,,,,,,,ClassName:int;,,,,,,MethodName:getSubSectionName;,VariableName:subSectionPos;,subSectionPos,pos,position
Lcom/puppycrawl/tools/checkstyle/AbstractModuleTestSupport;.createTreeWalkerConfig(Lcom/puppycrawl/tools/checkstyle/api/Configuration;)Lcom/puppycrawl/tools/checkstyle/DefaultConfiguration;#twConf,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/AbstractModuleTestSupport.java;,VariableName,,,,,,,,ClassName:DefaultConfiguration;,ClassName:AbstractModuleTestSupport;,ClassName:TreeWalker;MethodName:createModuleConfig;,,,,MethodName:createTreeWalkerConfig;,,twConf,tw,tree walker
Lorg/eclipse/jgit/lib/BaseRepositoryBuilder<Lorg/eclipse/jgit/storage/file/FileRepositoryBuilder;Lorg/eclipse/jgit/lib/Repository;>;.findGitDir()Lorg/eclipse/jgit/storage/file/FileRepositoryBuilder;,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/internal/CommitValidationTest.java;,MethodName,,,,,,,,ClassName:FileRepositoryBuilder;,,VariableName:repo;,,,,,,findGitDir,dir,directory
Lcom/puppycrawl/tools/checkstyle/utils/CommonUtilsTest;.testFileExtensions()V#pdfFile,C:/PHDONE/runtime-EclipseApplication/checkstyle-master/src/test/java/com/puppycrawl/tools/checkstyle/utils/CommonUtilsTest.java;,VariableName,,,,,,,,ClassName:File;,ClassName:CommonUtilsTest;,ClassName:File;,,,,MethodName:testFileExtensions;,,pdfFile,pdf,portable document format
