id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lorg/apache/maven/repository/internal/DefaultVersionRangeResolver;.resolveVersionRange(Lorg/eclipse/aether/RepositorySystemSession;Lorg/eclipse/aether/resolution/VersionRangeRequest;)Lorg/eclipse/aether/resolution/VersionRangeResult;|Lorg/eclipse/aether/resolution/VersionRangeResolutionException;#1#0#0#0#ver,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-resolver-provider/src/main/java/org/apache/maven/repository/internal/DefaultVersionRangeResolver.java;,VariableName,,,,,,,,ClassName:Version;,ClassName:DefaultVersionRangeResolver;,VariableName:v;MethodName:getKey;VariableName:versionScheme;MethodName:parseVersion;,,,,MethodName:resolveVersionRange;,,ver,ver,version
Lorg/apache/maven/cli/CLIManager;.displayHelp(Ljava/io/PrintStream;)V#stdout#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/CLIManager.java;,ParameterName,,,,,,,,ClassName:PrintStream;,,VariableName:pw;,,,,MethodName:displayHelp;,VariableName:out;,stdout,stdout,standard output
Lorg/apache/maven/project/inheritance/DefaultModelInheritanceAssembler;.assembleDistributionInheritance(Lorg/apache/maven/model/Model;Lorg/apache/maven/model/Model;Ljava/lang/String;Z)V#0#parentDistMgmt,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java;,VariableName,,,,,,,,ClassName:DistributionManagement;,ClassName:DefaultModelInheritanceAssembler;,VariableName:repository;ParameterName:parent;MethodName:getDistributionManagement;VariableName:repository;,MethodName:copyDistributionRepository;MethodName:setDownloadUrl;MethodName:setName;MethodName:setId;MethodName:setUrl;,ParameterName:downloadUrl;ParameterName:name;ParameterName:parentRepository;ParameterName:id;ParameterName:url;,,MethodName:assembleDistributionInheritance;,,parentDistMgmt,mgmt,management
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly()V|Ljava/lang/Exception;#res3,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,VariableName,,,,,,,,ClassName:Resource;,ClassName:AbstractModelInterpolatorTest;,ClassName:Resource;,MethodName:addResource;,ParameterName:resource;,,MethodName:testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly;,,res3,res,resource
Lorg/apache/maven/artifact/resolver/DefaultArtifactResolverTest;.testMNG4738()V|Ljava/lang/Exception;#tgList,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactResolverTest.java;,VariableName,,,,,,,,ClassName:ThreadGroup[];,ClassName:DefaultArtifactResolverTest;,MethodName:activeGroupCount;VariableName:tg;ClassName:ThreadGroup;,,,,MethodName:testMNG4738;,,tgList,tg,thread group
Lorg/apache/maven/building/FileSourceTest;.testGetLocation()V#txtFile,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java;,VariableName,,,,,,,,ClassName:File;,ClassName:FileSourceTest;,ClassName:File;VariableName:source;,,,,MethodName:testGetLocation;,,txtFile,txt,text
Lorg/apache/maven/project/artifact/DefaultMavenMetadataCacheTest;.testCacheKey()V|Ljava/lang/Exception;#k1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/artifact/DefaultMavenMetadataCacheTest.java;,VariableName,,,,,,,,ClassName:CacheKey;,ClassName:DefaultMavenMetadataCacheTest;,VariableName:lr1;MethodName:singletonList;ClassName:CacheKey;ClassName:Collections;VariableName:a1;VariableName:rr1;,,,,MethodName:testCacheKey;,,k1,k,key
Lorg/apache/maven/repository/internal/DefaultArtifactDescriptorReader;.getRelocation(Lorg/apache/maven/model/Model;)Lorg/apache/maven/model/Relocation;#distMgmt,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-resolver-provider/src/main/java/org/apache/maven/repository/internal/DefaultArtifactDescriptorReader.java;,VariableName,,,,,,,,ClassName:DistributionManagement;,ClassName:DefaultArtifactDescriptorReader;,VariableName:relocation;MethodName:getDistributionManagement;ParameterName:model;,,,,MethodName:getRelocation;,,distMgmt,mgmt,management
Lorg/apache/maven/model/building/UrlModelSource;.(Ljava/net/URL;)V#pomUrl#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/building/UrlModelSource.java;,ParameterName,,,,,,,Creates a new model source backed by the specified URL param pomUrl The POM file must not be code null;,ClassName:URL;,,,,,,MethodName:UrlModelSource;,,pomUrl,url,uniform resource locator
Lorg/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator;.interpolate(Lorg/apache/maven/model/Model;Ljava/io/File;Lorg/apache/maven/project/ProjectBuilderConfiguration;Z)Lorg/apache/maven/model/Model;|Lorg/apache/maven/project/interpolation/ModelInterpolationException;#sReader,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator.java;,VariableName,,,,,,,,ClassName:StringReader;,ClassName:AbstractStringBasedModelInterpolator;,ClassName:StringReader;VariableName:serializedModel;ParameterName:model;,MethodName:read;,ParameterName:reader;,,MethodName:interpolate;,,sReader,s,string
Lorg/apache/maven/project/inheritance/DefaultModelInheritanceAssembler;.appendPath(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;#protocolIdx,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java;,VariableName,,,,,,,,ClassName:int;,ClassName:DefaultModelInheritanceAssembler;,VariableName:uncleanPath;MethodName:indexOf;VariableName:cleanedPath;,,,,MethodName:appendPath;,,protocolIdx,idx,index
Lorg/apache/maven/repository/metadata/DefaultClasspathTransformationTest;.v4)Lorg/apache/maven/repository/metadata/MetadataGraphVertex;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/metadata/DefaultClasspathTransformationTest.java;,FieldName,,,,,,,v v;,ClassName:MetadataGraphVertex;,ClassName:DefaultClasspathTransformationTest;,ClassName:ArtifactMetadata;FieldName:graph;MethodName:addVertex;,MethodName:addEdge;,ParameterName:vTo;,,,,v4,v,vertex
Lorg/apache/maven/plugin/logging/SystemStreamLog;.error(Ljava/lang/CharSequence;Ljava/lang/Throwable;)V#sWriter,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/logging/SystemStreamLog.java;,VariableName,,,,,,,,ClassName:StringWriter;,ClassName:SystemStreamLog;,VariableName:pWriter;ClassName:StringWriter;,,,,MethodName:error;,,sWriter,s,string
Lorg/apache/maven/settings/SettingsUtils;.convertFromSettingsProfile(Lorg/apache/maven/settings/Profile;)Lorg/apache/maven/model/Profile;#pluginRepos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/settings/SettingsUtils.java;,VariableName,,,,,,,,ClassName:List<Repository>;,ClassName:SettingsUtils;,MethodName:getPluginRepositories;ParameterName:settingsProfile;,,,,MethodName:convertFromSettingsProfile;,,pluginRepos,repos,repositories
Lorg/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager;.resolve(Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadata;Lorg/apache/maven/artifact/repository/RepositoryRequest;)V|Lorg/apache/maven/artifact/repository/metadata/RepositoryMetadataResolutionException;#0#0#0#0#1#0#1#ie,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java;,VariableName,,,,,,,,ClassName:InterruptedException;,ClassName:DefaultRepositoryMetadataManager;,,,,,MethodName:resolve;,,ie,ie,interrupted exception
Lorg/apache/maven/DefaultMaven;.validateLocalRepository(Lorg/apache/maven/execution/MavenExecutionRequest;)V|Lorg/apache/maven/repository/LocalRepositoryNotAccessibleException;#localRepoDir,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/DefaultMaven.java;,VariableName,,,,,,,,ClassName:File;,ClassName:DefaultMaven;,MethodName:getLocalRepositoryPath;ParameterName:request;,,,,MethodName:validateLocalRepository;,,localRepoDir,repo,repository
Lorg/apache/maven/toolchain/DefaultToolchainManagerPrivateTest;.testMisconfiguredToolchain()V|Ljava/lang/Exception;#req,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivateTest.java;,VariableName,,,,,,,,ClassName:MavenExecutionRequest;,ClassName:DefaultToolchainManagerPrivateTest;,ClassName:DefaultMavenExecutionRequest;,,,,MethodName:testMisconfiguredToolchain;,,req,req,request
Lorg/apache/maven/repository/metadata/DefaultGraphConflictResolver;.resolveConflicts(Lorg/apache/maven/repository/metadata/MetadataGraph;Lorg/apache/maven/artifact/ArtifactScopeEnum;)Lorg/apache/maven/repository/metadata/MetadataGraph;|Lorg/apache/maven/repository/metadata/GraphConflictResolutionException;#0#0#0#0#0#newMd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/DefaultGraphConflictResolver.java;,VariableName,,,,,,,,ClassName:ArtifactMetadata;,ClassName:DefaultGraphConflictResolver;,ClassName:ArtifactMetadata;MethodName:getScopeAsEnum;MethodName:getMd;MethodName:getType;VariableName:newV;MethodName:getSource;MethodName:getVersion;MethodName:getTarget;MethodName:toString;MethodName:isResolved;MethodName:getClassifier;VariableName:edge;MethodName:getError;MethodName:getArtifactId;MethodName:getArtifactUri;MethodName:getGroupId;VariableName:md;,MethodName:addVertex;,ParameterName:md;,,MethodName:resolveConflicts;,,newMd,md,metadata
Ljava/nio/charset/StandardCharsets;.UTF_8)Ljava/nio/charset/Charset;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java;,VariableName,,,,,,,,ClassName:Charset;,ClassName:DefaultInheritanceAssemblerTest;,VariableName:test;VariableName:control;VariableName:control;VariableName:test;,,,,MethodName:testModulePathNotArtifactId;MethodName:testInheritance;,,UTF_8,utf,unicode transformation format
Lorg/apache/maven/repository/legacy/DefaultWagonManager;.getArtifact(Lorg/apache/maven/artifact/Artifact;Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;Lorg/apache/maven/wagon/events/TransferListener;Z)V|Lorg/apache/maven/wagon/TransferFailedException;|Lorg/apache/maven/wagon/ResourceDoesNotExistException;#tfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultWagonManager.java;,VariableName,,,,,,,,ClassName:TransferFailedException;,ClassName:DefaultWagonManager;,VariableName:e;,,,,MethodName:getArtifact;,,tfe,tfe,transfer failed exception
Lorg/apache/maven/cli/MavenCli;.encryption(Lorg/apache/maven/cli/CliRequest;)V|Ljava/lang/Exception;#0#passwd,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,VariableName,,,,,,,Cipher uses Strings;,ClassName:String;,ClassName:MavenCli;,FieldName:commandLine;ClassName:String;ParameterName:cliRequest;VariableName:password;ClassName:CLIManager;FieldName:ENCRYPT_MASTER_PASSWORD;MethodName:getOptionValue;MethodName:copyValueOf;,,,,MethodName:encryption;,,passwd,passwd,password
Lorg/apache/maven/profiles/ProfilesConversionUtils;.convertRepositoryPolicy(Lorg/apache/maven/profiles/RepositoryPolicy;)Lorg/apache/maven/model/RepositoryPolicy;#profileXmlRepo#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/profiles/ProfilesConversionUtils.java;,ParameterName,,,,,,,,ClassName:RepositoryPolicy;,,,MethodName:setChecksumPolicy;MethodName:setEnabled;MethodName:setUpdatePolicy;,ParameterName:checksumPolicy;ParameterName:updatePolicy;ParameterName:enabled;,,MethodName:convertRepositoryPolicy;,ParameterName:profileXmlRepo;MethodName:getSnapshots;MethodName:getReleases;,profileXmlRepo,xml,extensible markup language
Lorg/apache/maven/artifact/DefaultArtifact;.setDownloadUrl(Ljava/lang/String;)V#downloadUrl#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/DefaultArtifact.java;,ParameterName,,,,,,,,ClassName:String;,,FieldName:downloadUrl;,,,,MethodName:setDownloadUrl;,ParameterName:artifact;MethodName:getDownloadUrl;,downloadUrl,url,uniform resource locator
Lorg/apache/maven/cli/CLIReportingUtils;.formatDuration(J)Ljava/lang/String;#h,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/CLIReportingUtils.java;,VariableName,,,,,,,,ClassName:long;,ClassName:CLIReportingUtils;,FieldName:ONE_HOUR;ParameterName:duration;,,,,MethodName:formatDuration;,,h,h,hour
Lorg/apache/maven/plugin/descriptor/PluginDescriptorBuilderTest;.testBuildReader()V|Ljava/lang/Exception;#pc,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/test/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilderTest.java;,VariableName,,,,,,,,ClassName:PlexusConfiguration;,ClassName:PluginDescriptorBuilderTest;,MethodName:getMojoConfiguration;VariableName:md;MethodName:getChild;,,,,MethodName:testBuildReader;,,pc,pc,plexus configuration
Lorg/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory;.newRepositorySession(Lorg/apache/maven/execution/MavenExecutionRequest;)Lorg/eclipse/aether/DefaultRepositorySystemSession;#authSelector,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/internal/aether/DefaultRepositorySystemSessionFactory.java;,VariableName,,,,,,,,ClassName:DefaultAuthenticationSelector;,ClassName:DefaultRepositorySystemSessionFactory;,ClassName:DefaultAuthenticationSelector;,,,,MethodName:newRepositorySession;,,authSelector,auth,authentication
Lorg/apache/maven/cli/event/ExecutionEventLogger;.MAX_PROJECT_NAME_LENGTH)I,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/event/ExecutionEventLogger.java;,FieldName,,,,,,,,ClassName:int;,ClassName:ExecutionEventLogger;,,,,,,,MAX_PROJECT_NAME_LENGTH,max,maximum
Lorg/apache/maven/artifact/versioning/ComparableVersion$ListItem;.compareTo(Lorg/apache/maven/artifact/versioning/ComparableVersion$Item;)I#1#0#l,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ComparableVersion.java;,VariableName,,,,,,,if this is shorter then invert the compare and mul with;,ClassName:Item;,ClassName:ComparableVersion;ClassName:ListItem;,VariableName:left;VariableName:result;MethodName:hasNext;MethodName:next;,MethodName:compareTo;,ParameterName:item;,,MethodName:compareTo;,,l,l,left
Lorg/apache/maven/artifact/AbstractArtifactComponentTestCase;.assertRemoteArtifactPresent(Lorg/apache/maven/artifact/Artifact;)V|Ljava/lang/Exception;#remoteRepo,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/artifact/AbstractArtifactComponentTestCase.java;,VariableName,,,,,,,,ClassName:ArtifactRepository;,ClassName:AbstractArtifactComponentTestCase;,VariableName:path;MethodName:remoteRepository;VariableName:file;,,,,MethodName:assertRemoteArtifactPresent;,,remoteRepo,repo,repository
Lorg/apache/maven/cli/internal/BootstrapCoreExtensionManager;.resolveExtension(Lorg/apache/maven/cli/internal/extension/model/CoreExtension;Lorg/eclipse/aether/RepositorySystemSession;Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;Lorg/eclipse/aether/graph/DependencyFilter;)Ljava/util/List<Lorg/eclipse/aether/artifact/Artifact;>;|Lorg/apache/maven/plugin/PluginResolutionException;#repoSession#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/internal/BootstrapCoreExtensionManager.java;,ParameterName,,,,,,,,ClassName:RepositorySystemSession;,,VariableName:root;,MethodName:resolveCoreExtension;,ParameterName:session;,,MethodName:resolveExtension;,ParameterName:repoSession;,repoSession,repo,repository
Lorg/apache/maven/plugin/descriptor/PluginDescriptorBuilder;.buildComponentDescriptor(Lorg/codehaus/plexus/configuration/PlexusConfiguration;Lorg/apache/maven/plugin/descriptor/PluginDescriptor;)Lorg/apache/maven/plugin/descriptor/MojoDescriptor;|Lorg/codehaus/plexus/configuration/PlexusConfigurationException;#0#0#paramConfig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java;,VariableName,,,,,,,,ClassName:PlexusConfiguration;,ClassName:PluginDescriptorBuilder;,MethodName:getName;MethodName:getChild;VariableName:parameter;VariableName:mojoConfig;,MethodName:setDefaultValue;MethodName:setExpression;,ParameterName:expression;ParameterName:defaultValue;,,MethodName:buildComponentDescriptor;,,paramConfig,param,parameter
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateOrganizationNameCorrectly()V|Ljava/lang/Exception;#org,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,VariableName,,,,,,,,ClassName:Organization;,ClassName:AbstractModelInterpolatorTest;,ClassName:Organization;,MethodName:setOrganization;,ParameterName:organization;,,MethodName:testShouldInterpolateOrganizationNameCorrectly;,,org,org,organization
Lorg/apache/maven/cli/MavenCli;.doMain([Ljava/lang/String;Ljava/lang/String;Ljava/io/PrintStream;Ljava/io/PrintStream;)I#stderr#0#3,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,ParameterName,,,,,,,This supports painless invocation by the Verifier during embedded execution of the core ITs See a href http maven apache org shared maven verifier xref org apache maven it Embedded xLauncher html code Embedded xLauncher code in code maven verifier code a;,ClassName:PrintStream;,,,,,,MethodName:doMain;,,stderr,stderr,standard error
Lorg/apache/maven/model/validation/DefaultModelValidator;.validateEffectiveModel(Lorg/apache/maven/model/Model;Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelProblemCollector;)V#m#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/validation/DefaultModelValidator.java;,ParameterName,,,,,,,,ClassName:Model;,,VariableName:reporting;VariableName:mgmt;VariableName:n;VariableName:module;VariableName:build;VariableName:distMgmt;VariableName:module;VariableName:n;,MethodName:addViolation;MethodName:validateId;MethodName:validateBannedCharacters;MethodName:validateStringNotEmpty;MethodName:validate20ProperSnapshotVersion;MethodName:validateEffectiveDependencies;,ParameterName:tracker;ParameterName:m;ParameterName:dependencies;ParameterName:string;ParameterName:tracker;ParameterName:string;ParameterName:tracker;ParameterName:string;ParameterName:tracker;ParameterName:tracker;ParameterName:id;ParameterName:message;,,MethodName:validateEffectiveModel;,,m,m,model
Lorg/apache/maven/plugin/DebugConfigurationListener;.toString(Ljava/lang/Object;)Ljava/lang/String;#str,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/DebugConfigurationListener.java;,VariableName,,,,,,,,ClassName:String;,ClassName:DebugConfigurationListener;,ClassName:String;ParameterName:obj;MethodName:valueOf;MethodName:toString;VariableName:buf;,,,,MethodName:toString;,,str,str,string
Lorg/apache/maven/repository/legacy/MavenArtifact;.repositoryUrl)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/MavenArtifact.java;,FieldName,,,,,,,,ClassName:String;,ClassName:MavenArtifact;,ParameterName:repositoryUrl;,,,,,,repositoryUrl,url,uniform resource locator
Lorg/apache/maven/properties/internal/EnvironmentUtils;.addEnvVars(Ljava/util/Properties;)V,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/properties/internal/EnvironmentUtils.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java;,MethodName,,,,,,,Adds the environment variables in the form of properties whose keys are prefixed with code env e g code env PATH Unlike native environment variables properties are always case sensitive For the sake of determinism the environment variable names will be normalized to upper case on platforms with case insensitive variable lookup param props The properties to add the environment variables to may be code null;,ClassName:void;,ClassName:EnvironmentUtils;,,,,ParameterName:props;,,,addEnvVars,env,environment
Lorg/apache/maven/project/ProjectSorterTest;.testShouldNotFailWhenManagedPluginDepReferencesCurrentProject()V|Lorg/codehaus/plexus/util/dag/CycleDetectedException;|Lorg/apache/maven/project/DuplicateProjectException;#dep,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/ProjectSorterTest.java;,VariableName,,,,,,,,ClassName:Dependency;,ClassName:ProjectSorterTest;,MethodName:createDependency;,MethodName:addDependency;,ParameterName:dependency;,,MethodName:testShouldNotFailWhenManagedPluginDepReferencesCurrentProject;,,dep,dep,dependency
Lorg/apache/maven/repository/legacy/DefaultWagonManagerTest;.createStringRepo()Lorg/apache/maven/artifact/repository/ArtifactRepository;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/DefaultWagonManagerTest.java;,MethodName,,,,,,,,ClassName:ArtifactRepository;,ClassName:DefaultWagonManagerTest;,VariableName:repo;VariableName:repo;VariableName:repo;VariableName:repo;,,,,,,createStringRepo,repo,repository
Lorg/apache/maven/plugin/PluginParameterException;.buildDiagnosticMessage()Ljava/lang/String;#params,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterException.java;,VariableName,,,,,,,,ClassName:List<Parameter>;,ClassName:PluginParameterException;,MethodName:getParameters;VariableName:it;,,,,MethodName:buildDiagnosticMessage;,,params,params,parameters
Lorg/apache/maven/plugin/descriptor/PluginDescriptorBuilder;.buildComponentDescriptor(Lorg/codehaus/plexus/configuration/PlexusConfiguration;Lorg/apache/maven/plugin/descriptor/PluginDescriptor;)Lorg/apache/maven/plugin/descriptor/MojoDescriptor;|Lorg/codehaus/plexus/configuration/PlexusConfigurationException;#langConfig,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java;,VariableName,,,,,,,,ClassName:PlexusConfiguration;,ClassName:PluginDescriptorBuilder;,MethodName:getChild;ParameterName:c;,MethodName:setLanguage;,ParameterName:language;,,MethodName:buildComponentDescriptor;,,langConfig,config,configuration
Lorg/apache/maven/repository/legacy/DefaultWagonManager;.connectWagon(Lorg/apache/maven/wagon/Wagon;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V|Lorg/apache/maven/wagon/ConnectionException;|Lorg/apache/maven/wagon/authentication/AuthenticationException;#0#0#0#0#setHttpHeaders,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultWagonManager.java;,VariableName,,,,,,,,ClassName:Method;,ClassName:DefaultWagonManager;,MethodName:getClass;ClassName:Properties;MethodName:getMethod;ParameterName:wagon;,,,,MethodName:connectWagon;,,setHttpHeaders,http,hyper text transfer protocol
Lorg/apache/maven/project/interpolation/RegexBasedModelInterpolator;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java;,ClassName,,,ClassName:AbstractStringBasedModelInterpolator;,ClassName:Initializable;ClassName:AbstractLogEnabled;ClassName:ModelInterpolator;,MethodName:RegexBasedModelInterpolator;MethodName:RegexBasedModelInterpolator;MethodName:RegexBasedModelInterpolator;MethodName:createInterpolator;,,Use a regular expression search to find and resolve expressions within the POM author jdcasey Created on Feb TODO Consolidate this logic with the PluginParameterExpressionEvaluator minus deprecations bans;,,,,,,,,,RegexBasedModelInterpolator,regex,regular expression
Lorg/slf4j/impl/SimpleLoggerConfiguration$4146;.run()Ljava/io/InputStream;#threadCL,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-slf4j-provider/target/generated-sources/slf4j-simple/org/slf4j/impl/SimpleLoggerConfiguration.java;,VariableName,,,,,,,Add props from the resource simplelogger properties;,ClassName:ClassLoader;,ClassName:SimpleLoggerConfiguration;,MethodName:currentThread;VariableName:in;ClassName:Thread;MethodName:getContextClassLoader;,,,,MethodName:loadProperties;MethodName:run;,,threadCL,cl,class loader
Lorg/apache/maven/project/ModelUtilsTest;.testShouldMergePluginExecutionWhenExecInheritedIsTrueAndTreatAsInheritanceIsTrue()V#eParent,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/project/ModelUtilsTest.java;,VariableName,,,,,,,,ClassName:PluginExecution;,ClassName:ModelUtilsTest;,ClassName:PluginExecution;,MethodName:addExecution;,ParameterName:pluginExecution;,,MethodName:testShouldMergePluginExecutionWhenExecInheritedIsTrueAndTreatAsInheritanceIsTrue;,,eParent,e,execution
Lorg/apache/maven/cli/CLIReportingUtils;.createMavenVersionString(Ljava/util/Properties;)Ljava/lang/String;#0#ts,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/CLIReportingUtils.java;,VariableName,,,,,,,,ClassName:String;,ClassName:CLIReportingUtils;,MethodName:formatTimestamp;MethodName:valueOf;ClassName:Long;VariableName:timestamp;VariableName:msg;,,,,MethodName:createMavenVersionString;,,ts,ts,timestamp
Lorg/apache/maven/artifact/repository/LegacyLocalRepositoryManager;.overlay(Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/eclipse/aether/RepositorySystemSession;Lorg/eclipse/aether/RepositorySystem;)Lorg/eclipse/aether/RepositorySystemSession;#llrm,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/repository/LegacyLocalRepositoryManager.java;,VariableName,,,,,,,,ClassName:LocalRepositoryManager;,ClassName:LegacyLocalRepositoryManager;,ParameterName:repository;ClassName:LegacyLocalRepositoryManager;,,,,MethodName:overlay;,,llrm,llrm,legacy local repository manager
Lorg/apache/maven/toolchain/DefaultToolchainTest;.testEquals()V|Ljava/lang/Exception;#0#0#0#tc1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/toolchain/DefaultToolchainTest.java;,VariableName,,,,,,,,ClassName:DefaultToolchain;,ClassName:DefaultToolchainTest;,ClassName:DefaultJavaToolChain;VariableName:jdks;MethodName:getToolchains;MethodName:get;,MethodName:equals;,ParameterName:obj;,,MethodName:testEquals;,,tc1,tc,tool chain
