id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
I,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/NowPlayingController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/validator/UserSettingsValidator.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/URLBuilder.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/VideoPlayerController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/TranscodingService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/StarService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/HttpRange.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/SearchResult.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/MoreController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PodcastController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/upnp/Router.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/Logger.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/metadata/MetaDataParser.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/SetRatingController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/jukebox/PlayerTest.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/CDL.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PlaylistController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/filter/ParameterDecodingFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/NowPlayingService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/UserDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/LeftController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/StringUtil.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/ShareService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/MediaLibraryStatistics.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/MediaFile.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/CoverArtService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ExternalPlayerController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/HLSController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONWriter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UserChartController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/MainController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/AvatarScheme.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/BoundedList.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ShareSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/BookmarkDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/EscapeJavaScriptTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/XML.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/SettingsService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/Util.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/UrlTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/MediaFileComparator.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/TranscodeInputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/upload/MonitoredOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/TranscodingDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/InternetRadioDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AvatarUploadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RandomPlayQueueController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/SetMusicFileInfoController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/MultiController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PersonalSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/AdService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlaylistDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/upnp/NATPMPRouter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/command/UserSettingsCommand.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Artist.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/upnp/FolderBasedContentDirectory.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/XMLTokener.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/command/NetworkSettingsCommand.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/MusicFolderSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AbstractChartController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Version.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AutoCoverDemo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/RandomSearchCriteria.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Album.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PlayerSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/SearchController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/PlaylistService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/util/Pair.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StreamController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/security/RESTRequestParameterProcessingFilter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/M3UController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StatusChartController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/MusicIndexService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/Cookie.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/WikiTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/TagService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/AudioScrobblerService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/JukeboxService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/CoverArtController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AdvancedSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/HomeController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MediaFileDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/FormatBytesTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/upnp/SubsonicContentDirectory.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/PlayQueueService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/SecurityService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/PlaylistInfo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/RangeOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/MusicIndex.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PlayerDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/PlaylistService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/schema/Schema.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/TransferStatus.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/VersionService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/UserSettings.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UploadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/UserSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AvatarDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/upnp/ClingRouter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PodcastSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/command/PlayerSettingsCommand.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/upload/MonitoredDiskFileItemFactory.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/SearchService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/validator/PasswordSettingsValidator.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ChangeCoverArtController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/ScanInfo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/NowPlayingInfo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/EditTagsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/JAXBWriter.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/PlayerService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/RatingDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Bookmark.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/ChatService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/CacheElement.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/NetworkService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONML.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StatusController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/metadata/JaudiotaggerParser.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/CoverArtScheme.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Genre.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Transcoding.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/upload/MonitoredDiskFileItem.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Avatar.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PodcastReceiverAdminController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Playlist.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONArray.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AbstractDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/WapController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/taglib/ParamTag.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/RatingService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ArtistDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/AlbumDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONTokener.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AvatarController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/PodcastDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/jukebox/AudioPlayer.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/metadata/FFmpegParser.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ShareManagementController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/MusicFolderDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/TranscodeScheme.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/VideoTranscodingSettings.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/GeneralSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/DownloadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/SearchCriteria.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/NetworkSettingsController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/MediaFileService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/PlayQueueInputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/PodcastService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/org/json/JSONObject.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/MediaScannerService.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/ShareDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ProxyController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/ajax/PlayQueueInfo.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Share.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/command/PersonalSettingsCommand.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/PlayQueue.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/io/ShoutCastOutputStream.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StarredController.java;,ClassName,,,,,,,Returns the hour of day when automatic index creation should run see InputStream read Get the optional int value associated with an index Zero is returned if there is no value for the index or if the value is not a number and cannot be converted to a number param index The index must be between and length return The value Creates a new Podcast channel param channel The Podcast channel to create return The ID of the newly created channel return The non SSL stream port Zero if disabled Returns the number of hours between Podcast updates of if automatic updates are disabled Returns the index of the current song return The index of the current song or if the end of the playlist is reached see InputStream read byte int int Reached the end Get an optional int value associated with a key or the default if there is no such key or if the value is not a number If the value is a string an attempt will be made to evaluate it as a number param key A key string param defaultValue The default return An object which is the value Compares this object with the specified object for order param version The object to compare to return A negative integer zero or a positive integer as this object is less than equal to orgreater than the specified object Get the hex value of a character base param c A character between and or between A and F orbetween a and f return An int between and or if c was not a hex digit see InputStream read byte Get the int value associated with a key param key A key string return The integer value throws JSONException if the key is not found or if the value cannotbe converted to an integer for playlists Returns the number of Podcast episodes to download to download all Updates the given Podcast episode param episode The Podcast episode to update return The number of episodes updated zero or one Returns the number of files scanned so far Update statistics To make it consistent to MediaFile equals Get the number of elements in the JSONArray included nulls return The length or size Make sure width and height are multiples of two as some versions of ffmpeg require it Get an optional int value associated with a key or zero if there is no such key or if the value is not a number If the value is a string an attempt will be made to evaluate it as a number param key A key string return An object which is the value n is the number of bytes to write before the next potential meta data block Returns the number of days between automatic index creation of if automatic index creation is disabled Returns the number of Podcast episodes to keep to keep all Create episodes in database skipping the proper number of episodes Get the int value associated with an index param index The index must be between and length return The value throws JSONException If the key is not found or if the value is not a number Returns the maximum bit rate for this transcoding scheme return The maximum bit rate for this transcoding scheme Returns the covert art size for this scheme return the covert art size for this scheme Change protocol and port if specified To make it work with players that don t support SSL If playlist is in auto random mode populate it with new random songs Returns the position in seconds Get the optional int value associated with an index The defaultValue is returned if there is no value for the index or if the value is not a number and cannot be converted to a number param index The index must be between and length param defaultValue The default value return The value Get the number of keys stored in the JSONObject return The number of keys in the JSONObject Returns a hash code for this object return A hash code for this object Returns the number of songs in the playlists return The number of songs in the playlists;,,,,,,,,,int,int,integer
Lnet/sourceforge/subsonic/controller/PodcastSettingsController;.doSubmitAction(Ljava/lang/Object;)V|Ljava/lang/Exception;#comm#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/PodcastSettingsController.java;,ParameterName,,,,,,,,ClassName:Object;,,VariableName:command;,,,,MethodName:doSubmitAction;,,comm,comm,communications
Lnet/sourceforge/subsonic/controller/ProxyController;.handleRequest(LHttpServletRequest;LHttpServletResponse;)LModelAndView;|Ljava/lang/Exception;#0#0#resp,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ProxyController.java;,VariableName,,,,,,,,ClassName:HttpResponse;,ClassName:ProxyController;,VariableName:in;VariableName:method;VariableName:statusCode;VariableName:client;,,,,MethodName:handleRequest;,,resp,resp,response
Lnet/sourceforge/subsonic/controller/RESTController;.updateUser(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#u,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:User;,ClassName:RESTController;,MethodName:getUserByName;VariableName:username;FieldName:securityService;,,,,MethodName:updateUser;,,u,u,user
Lnet/sourceforge/subsonic/controller/RESTController;.updatePlaylist(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#tmp,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:SortedSet<Integer>;,ClassName:RESTController;,ClassName:Integer;ClassName:TreeSet<Integer>;VariableName:songIndexesToRemove;,,,,MethodName:updatePlaylist;,,tmp,tmp,temporary
Lnet/sourceforge/subsonic/controller/RESTController;.createShare(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#s,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:Share;,ClassName:RESTController;,MethodName:createJaxbShare;VariableName:share;,,,,MethodName:createShare;,,s,s,share
Lnet/sourceforge/subsonic/controller/RESTController;.ping(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#res,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:Response;,ClassName:RESTController;,MethodName:createResponse;FieldName:jaxbWriter;,,,,MethodName:ping;,,res,res,response
Lnet/sourceforge/subsonic/controller/RESTController;.getMusicFolders(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#0#0#mf,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:MusicFolder;,ClassName:RESTController;,ClassName:subsonic;,,,,MethodName:getMusicFolders;,,mf,mf,music folder
Lnet/sourceforge/subsonic/controller/RESTController;.createJaxbPlaylist<T:Lorg/subsonic/restapi/Playlist;>(TT;Lnet/sourceforge/subsonic/domain/Playlist;)TT;#jaxbPlaylist#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,ParameterName,,,,,,,,ClassName:T;,,,,,,MethodName:createJaxbPlaylist;,,jaxbPlaylist,jaxb,java architecture for xml binding
Lnet/sourceforge/subsonic/controller/RESTController;.createJaxbAlbum<T:LAlbumID3;>(TT;Lnet/sourceforge/subsonic/domain/Album;Ljava/lang/String;)TT;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,MethodName,,,,,,,,ClassName:T;,ClassName:RESTController;,,,,ParameterName:username;ParameterName:jaxbAlbum;ParameterName:album;,,,createJaxbAlbum,jaxb,java architecture for xml binding
Lnet/sourceforge/subsonic/controller/RESTController;.createJaxbArtist<T:LArtistID3;>(TT;Lnet/sourceforge/subsonic/domain/Artist;Ljava/lang/String;)TT;#jaxbArtist#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,ParameterName,,,,,,,,ClassName:T;,,,,,,MethodName:createJaxbArtist;,,jaxbArtist,jaxb,java architecture for xml binding
Lnet/sourceforge/subsonic/controller/RESTController;.createJaxbChild(Lnet/sourceforge/subsonic/domain/Player;Lnet/sourceforge/subsonic/domain/MediaFile;Ljava/lang/String;)LChild;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,MethodName,,,,,,,,ClassName:Child;,ClassName:RESTController;,,,,ParameterName:mediaFile;ParameterName:username;ParameterName:player;,,,createJaxbChild,jaxb,java architecture for xml binding
Lnet/sourceforge/subsonic/controller/RESTController;.getPodcasts(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#0#0#c,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:PodcastChannel;,ClassName:RESTController;,ClassName:subsonic;,,,,MethodName:getPodcasts;,,c,c,channel
Lnet/sourceforge/subsonic/controller/RESTController$BookmarkKey;.forBookmark(Lnet/sourceforge/subsonic/domain/Bookmark;)Lnet/sourceforge/subsonic/controller/RESTController$BookmarkKey;#b#0#0,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,ParameterName,,,,,,,,ClassName:Bookmark;,,,,,,MethodName:forBookmark;,VariableName:bookmark;,b,b,bookmark
Lnet/sourceforge/subsonic/controller/RESTController;.changePassword(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#authUser,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:User;,ClassName:RESTController;,MethodName:getCurrentUser;ParameterName:request;VariableName:allowed;FieldName:securityService;,,,,MethodName:changePassword;,,authUser,auth,authentication
Lnet/sourceforge/subsonic/controller/RESTController;.getIndexes(LHttpServletRequest;LHttpServletResponse;)V|Ljava/lang/Exception;#2#0#0#0#0#a,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;,VariableName,,,,,,,,ClassName:Artist;,ClassName:RESTController;,ClassName:subsonic;,,,,MethodName:getIndexes;,,a,a,artist
Lnet/sourceforge/subsonic/controller/CoverArtController;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AvatarUploadController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/CoverArtController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/AutoCoverDemo.java;,ClassName,,,ClassName:Controller;ClassName:LastModified;,,MethodName:getImageCacheDirectory;MethodName:sendImage;MethodName:getCachedImage;MethodName:setMediaFileService;MethodName:handleRequest;MethodName:createAlbumCoverArtRequest;MethodName:createArtistCoverArtRequest;MethodName:setArtistDao;MethodName:createCoverArtRequest;MethodName:createMediaFileCoverArtRequest;MethodName:scale;MethodName:sendFallback;MethodName:sendUnscaled;MethodName:setAlbumDao;MethodName:getImageInputStream;MethodName:getLastModified;,FieldName:ARTIST_COVERART_PREFIX;FieldName:ALBUM_COVERART_PREFIX;FieldName:artistDao;FieldName:albumDao;FieldName:LOG;FieldName:mediaFileService;,Controller which produces cover art images author Sindre Mehus;,,,,,,,,,CoverArtController,art,artist
Lnet/sourceforge/subsonic/domain/Bookmark;.getPositionMillis()J,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/dao/BookmarkDao.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/domain/Bookmark.java;,MethodName,,,,,,,,ClassName:long;,ClassName:Bookmark;,VariableName:n;,,,,,,getPositionMillis,millis,millisencods
Lnet/sourceforge/subsonic/service/ShareService;.getShareUrl(Lnet/sourceforge/subsonic/domain/Share;)Ljava/lang/String;,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/ShareManagementController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/RESTController.java;C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/service/ShareService.java;,MethodName,,,,,,,,ClassName:String;,ClassName:ShareService;,,,,ParameterName:share;,,,getShareUrl,url,uniform resource locator
Lnet/sourceforge/subsonic/controller/StatusChartController;.handleRequest(LHttpServletRequest;LHttpServletResponse;)LModelAndView;|Ljava/lang/Exception;#fgColor,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StatusChartController.java;,VariableName,,,,,,,,ClassName:Color;,ClassName:StatusChartController;,MethodName:getForeground;ParameterName:request;,,,,MethodName:handleRequest;,,fgColor,fg,foreground
Lnet/sourceforge/subsonic/controller/StatusChartController;.handleRequest(LHttpServletRequest;LHttpServletResponse;)LModelAndView;|Ljava/lang/Exception;#bgColor,C:/PHDONExia/icseCode/subsonic-5.0/src/net/sourceforge/subsonic/controller/StatusChartController.java;,VariableName,,,,,,,Set theme specific colors;,ClassName:Color;,ClassName:StatusChartController;,ParameterName:request;MethodName:getBackground;,,,,MethodName:handleRequest;,,bgColor,bg,background
