id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeWhile(II)V#wStart,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:DataFlowNode;,ClassName:Linker;,MethodName:get;ParameterName:first;MethodName:getDataFlowNode;FieldName:braceStack;,MethodName:reverseParentPathsTo;,ParameterName:destination;,,MethodName:computeWhile;,,wStart,w,while
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeWhile(II)V#wEnd,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:DataFlowNode;,ClassName:Linker;,MethodName:get;ParameterName:last;VariableName:end;MethodName:getDataFlowNode;FieldName:braceStack;,,,,MethodName:computeWhile;,,wEnd,w,while
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeFor(II)V#fSt,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:DataFlowNode;,ClassName:Linker;,VariableName:node;VariableName:firstSt;,,,,MethodName:computeFor;,,fSt,st,start
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeDo(II)V#doSt,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:DataFlowNode;,ClassName:Linker;,MethodName:get;ParameterName:first;MethodName:getDataFlowNode;FieldName:braceStack;VariableName:doFirst;,,,,MethodName:computeDo;,,doSt,st,stack
Lnet/sourceforge/pmd/lang/dfa/Linker;.computePaths()V|Lnet/sourceforge/pmd/lang/dfa/LinkerException;|Lnet/sourceforge/pmd/lang/dfa/SequenceException;#sc,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:SequenceChecker;,ClassName:Linker;,ClassName:SequenceChecker;VariableName:firstStackObject;VariableName:x;FieldName:braceStack;VariableName:y;,MethodName:computeDo;MethodName:computeWhile;MethodName:computeFor;MethodName:computeIf;MethodName:computeIf;MethodName:computeSwitch;,ParameterName:lastIndex;ParameterName:second;ParameterName:last;ParameterName:first;ParameterName:lastIndex;ParameterName:last;ParameterName:first;ParameterName:first;ParameterName:last;ParameterName:first;ParameterName:firstIndex;ParameterName:last;ParameterName:firstIndex;,,MethodName:computePaths;,,sc,sc,second
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeSwitch(II)V#sStart,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:DataFlowNode;,ClassName:Linker;,MethodName:get;ParameterName:firstIndex;MethodName:getDataFlowNode;FieldName:braceStack;,,,,MethodName:computeSwitch;,,sStart,s,stack
Lnet/sourceforge/pmd/lang/dfa/Linker;.computeSwitch(II)V#diff,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/Linker.java;,VariableName,,,,,,,,ClassName:int;,ClassName:Linker;,ParameterName:lastIndex;ParameterName:firstIndex;,,,,MethodName:computeSwitch;,,diff,diff,difference
Lnet/sourceforge/pmd/lang/dfa/pathfinder/DAAPathFinder;.countLoops()I#0#0#0#tNode,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/pathfinder/DAAPathFinder.java;,VariableName,,,,,,,,ClassName:DefaultMutableTreeNode;,ClassName:DAAPathFinder;,VariableName:e;MethodName:getChildAt;VariableName:i;ClassName:DefaultMutableTreeNode;VariableName:treeNode;MethodName:getParent;,,,,MethodName:countLoops;,,tNode,t,tree
Lnet/sourceforge/pmd/lang/dfa/pathfinder/DAAPathFinder;.MAX_PATHS)I,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/pathfinder/DAAPathFinder.java;,FieldName,,,,,,,,ClassName:int;,ClassName:DAAPathFinder;,FieldName:maxPaths;,,,,,,MAX_PATHS,max,maximum
Lnet/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor;.renderViolation(Lnet/sourceforge/pmd/lang/dfa/report/ViolationNode;)V#vnode#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor.java;,ParameterName,,,,,,,,ClassName:ViolationNode;,,VariableName:vio;,,,,MethodName:renderViolation;,ParameterName:node;,vnode,vnode,violation node
Lnet/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor;.renderViolation(Lnet/sourceforge/pmd/lang/dfa/report/ViolationNode;)V#vio,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor.java;,VariableName,,,,,,,,ClassName:RuleViolation;,ClassName:ReportHTMLPrintVisitor;,ParameterName:vnode;MethodName:getRuleViolation;,MethodName:displayRuleViolation;,ParameterName:vio;,,MethodName:renderViolation;,,vio,vio,violation
Lnet/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor;.baseDir)Ljava/lang/String;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportHTMLPrintVisitor.java;,FieldName,,,,,,,,ClassName:String;,ClassName:ReportHTMLPrintVisitor;,ParameterName:baseDir;VariableName:bw;,,,,,,baseDir,dir,directory
Lnet/sourceforge/pmd/lang/dfa/report/ReportTree;.addRuleViolation(Lnet/sourceforge/pmd/RuleViolation;)V#tmp,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportTree.java;,VariableName,,,,,,,Filters duplicated rule violations Like the comparator in RuleViolation if he already exists;,ClassName:ViolationNode;,ClassName:ReportTree;,ParameterName:violation;ClassName:ViolationNode;,MethodName:add;MethodName:equalsNodeInLevel;,ParameterName:node;ParameterName:child;,,MethodName:addRuleViolation;,,tmp,tmp,temporary
Lnet/sourceforge/pmd/lang/dfa/report/ReportTree;.isStringInLevel(Ljava/lang/String;)Z#str#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportTree.java;,ParameterName,,,,,,,Checks if the packageName or the className is a child of the current this level node If it s true the current node changes to the child node;,ClassName:String;,,,,,,MethodName:isStringInLevel;,VariableName:parentPackage;VariableName:cl;,str,str,string
Lnet/sourceforge/pmd/lang/dfa/report/ReportTree$TreeIterator;.iterNode)Lnet/sourceforge/pmd/lang/dfa/report/AbstractReportNode;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/report/ReportTree.java;,FieldName,,,,,,,,ClassName:AbstractReportNode;,ClassName:TreeIterator;,FieldName:rootNode;FieldName:iterNode;VariableName:node;MethodName:getFirstChild;,,,,,,iterNode,iter,iterator
Lnet/sourceforge/pmd/lang/dfa/SequenceChecker;#0#doSt,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/SequenceChecker.java;,VariableName,,,,,,,,ClassName:Status;,ClassName:SequenceChecker;,ClassName:NodeType;FieldName:DO_BEFORE_FIRST_STATEMENT;ClassName:Status;,MethodName:addStep;,ParameterName:type;,,,,doSt,st,status
Lnet/sourceforge/pmd/lang/dfa/VariableAccess;.(ILjava/lang/String;)V#varName#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/VariableAccess.java;,ParameterName,,,,,,,,ClassName:String;,,VariableName:dotPos;FieldName:variableName;,,,,MethodName:VariableAccess;,,varName,var,variable
Lnet/sourceforge/pmd/lang/rule/AbstractRule;.externalInfoUrl)Ljava/lang/String;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/AbstractRule.java;,FieldName,,,,,,,,ClassName:String;,ClassName:AbstractRule;,ParameterName:externalInfoUrl;FieldName:externalInfoUrl;ParameterName:otherRule;,,,,,,externalInfoUrl,url,unicode resource locator
Lnet/sourceforge/pmd/lang/rule/AbstractRule;.externalInfoUrl)Ljava/lang/String;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/AbstractRule.java;,FieldName,,,,,,,,ClassName:String;,ClassName:AbstractRule;,ParameterName:externalInfoUrl;FieldName:externalInfoUrl;ParameterName:otherRule;,,,,,,externalInfoUrl,info,information
Lnet/sourceforge/pmd/lang/rule/properties/AbstractEnumeratedProperty;.selectionsIn([Ljava/lang/String;[IZ)Ljava/lang/Object;#maxIdx,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/AbstractEnumeratedProperty.java;,VariableName,,,,,,,,ClassName:int;,ClassName:AbstractEnumeratedProperty;,ParameterName:items;VariableName:length;,,,,MethodName:selectionsIn;,,maxIdx,idx,index
Lnet/sourceforge/pmd/lang/rule/properties/AbstractMultiPackagedProperty;.(Ljava/lang/String;Ljava/lang/String;TT;[Ljava/lang/String;F)V,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/AbstractMultiPackagedProperty.java;,MethodName,,,,,,,Constructor for AbstractMultiPackagedProperty param theName String param theDescription String param theDefault T param theLegalPackageNames String param theUIOrder float;,,ClassName:AbstractMultiPackagedProperty;,,,,ParameterName:theUIOrder;ParameterName:theDescription;ParameterName:theName;ParameterName:theDefault;ParameterName:theLegalPackageNames;,,,AbstractMultiPackagedProperty,multi,multiple
Lnet/sourceforge/pmd/lang/rule/properties/AbstractProperty;.multiValueDelimiter()C,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/AbstractProperty.java;,MethodName,,,,,,,inheritDoc;,ClassName:char;,ClassName:AbstractProperty;,,,,,,,multiValueDelimiter,multi,multiple
Lnet/sourceforge/pmd/lang/rule/properties/AbstractProperty;.checkNotEmpty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;#argId#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/AbstractProperty.java;,ParameterName,,,,,,,param arg String param argId String return String throws IllegalArgumentException;,ClassName:String;,,,,,,MethodName:checkNotEmpty;,,argId,arg,argument
Lnet/sourceforge/pmd/lang/rule/properties/AbstractScalarProperty;.(Ljava/lang/String;Ljava/lang/String;TT;F)V#theUIOrder#0#3,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/AbstractScalarProperty.java;,ParameterName,,,,,,,Constructor for AbstractScalarProperty param theName String param theDescription String param theDefault Object param theUIOrder float;,ClassName:float;,,,,,,MethodName:AbstractScalarProperty;,,theUIOrder,ui,user interface
Lnet/sourceforge/pmd/lang/rule/properties/DoubleMultiProperty;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/DoubleMultiProperty.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/factories/PropertyDescriptorUtil.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/PropertyDescriptorFactory.java;,ClassName,,,ClassName:AbstractMultiNumericProperty<Double[]>;,,MethodName:type;MethodName:arrayFor;MethodName:DoubleMultiProperty;MethodName:createFrom;,FieldName:FACTORY;,Defines a property type that supports multiple double type property values within an upper and lower boundary author Brian Remedios;,,,,,,,,,DoubleMultiProperty,multi,multiple
Lnet/sourceforge/pmd/lang/rule/properties/AbstractEnumeratedProperty<Lnet/sourceforge/pmd/lang/rule/properties/EnumeratedProperty;:TE;Ljava/lang/Object;>;.nonLegalValueMsgFor(Ljava/lang/Object;)Ljava/lang/String;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java;,MethodName,,,,,,,,ClassName:String;,,,,,,,,nonLegalValueMsgFor,msg,message
Lnet/sourceforge/pmd/lang/rule/properties/factories/PropertyDescriptorUtil;#0#temp,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/factories/PropertyDescriptorUtil.java;,VariableName,,,,,,,,ClassName:Map<String_PropertyDescriptorFactory>;,ClassName:PropertyDescriptorUtil;,ClassName:PropertyDescriptorFactory;ClassName:String;ClassName:HashMap<String_PropertyDescriptorFactory>;FieldName:descriptorFactoriesByType;,,,,,,temp,temp,temporary
Lnet/sourceforge/pmd/lang/rule/properties/factories/PropertyDescriptorUtil$1850;.compare(Lnet/sourceforge/pmd/PropertyDescriptor<*>;Lnet/sourceforge/pmd/PropertyDescriptor<*>;)I#pd2#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/factories/PropertyDescriptorUtil.java;,ParameterName,,,,,,,,ClassName:PropertyDescriptor<?>;,,FieldName:ComparatorByOrder;,,,,MethodName:compare;,,pd2,pd,property descriptor
Lnet/sourceforge/pmd/lang/rule/properties/LongMultiProperty$604;.createWith(Ljava/util/Map<Ljava/lang/String;Ljava/lang/String;>;)Lnet/sourceforge/pmd/lang/rule/properties/LongMultiProperty;#minMax,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/LongMultiProperty.java;,VariableName,,,,,,,,ClassName:String[];,ClassName:LongMultiProperty;,MethodName:minMaxFrom;ParameterName:valuesById;FieldName:FACTORY;,,,,MethodName:createWith;,,minMax,min,minimum
Lnet/sourceforge/pmd/lang/rule/properties/LongMultiProperty$604;.createWith(Ljava/util/Map<Ljava/lang/String;Ljava/lang/String;>;)Lnet/sourceforge/pmd/lang/rule/properties/LongMultiProperty;#minMax,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/LongMultiProperty.java;,VariableName,,,,,,,,ClassName:String[];,ClassName:LongMultiProperty;,MethodName:minMaxFrom;ParameterName:valuesById;FieldName:FACTORY;,,,,MethodName:createWith;,,minMax,max,maximum
Lnet/sourceforge/pmd/lang/rule/properties/LongProperty;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;F)V#defaultStr#0#4,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/LongProperty.java;,ParameterName,,,,,,,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;,ClassName:String;,,,MethodName:longFrom;,ParameterName:numberString;,,MethodName:LongProperty;,,defaultStr,str,string
Lnet/sourceforge/pmd/lang/rule/properties/LongProperty;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;F)V#minStr#0#2,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/LongProperty.java;,ParameterName,,,,,,,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;,ClassName:String;,,,MethodName:longFrom;,ParameterName:numberString;,,MethodName:LongProperty;,,minStr,str,string
Lnet/sourceforge/pmd/lang/rule/properties/LongProperty;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;F)V#minStr#0#2,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/LongProperty.java;,ParameterName,,,,,,,Constructor for LongProperty that limits itself to a single value within the specified limits Converts string arguments into the Long values param theName String param theDescription String param minStr String param maxStr String param defaultStr String param theUIOrder float throws IllegalArgumentException;,ClassName:String;,,,MethodName:longFrom;,ParameterName:numberString;,,MethodName:LongProperty;,,minStr,min,minimum
Lnet/sourceforge/pmd/lang/rule/properties/MethodMultiProperty;.methodsFrom(Ljava/lang/String;)[Ljava/lang/reflect/Method;#methodsStr#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/MethodMultiProperty.java;,ParameterName,,,,,,,param methodsStr String return Method;,ClassName:String;,,VariableName:values;,MethodName:substringsOf;,ParameterName:source;,,MethodName:methodsFrom;,ParameterName:methodDefaults;ParameterName:methodDefaults;ParameterName:valueString;,methodsStr,str,string
Lnet/sourceforge/pmd/lang/rule/properties/MethodProperty;.asStringOn(Ljava/lang/reflect/Method;Ljava/lang/StringBuilder;)V#sb#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/MethodProperty.java;,ParameterName,,,,,,,Serializes the method signature onto the specified buffer param method Method param sb StringBuilder;,ClassName:StringBuilder;,,,MethodName:serializedTypeIdOn;,ParameterName:sb;,,MethodName:asStringOn;,VariableName:sb;,sb,sb,string builder
Lnet/sourceforge/pmd/lang/rule/properties/PropertyDescriptorFactory;.checkMinMax(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/PropertyDescriptorFactory.java;,MethodName,,,,,,,,ClassName:void;,ClassName:PropertyDescriptorFactory;,,,,ParameterName:name;ParameterName:max;ParameterName:type;ParameterName:min;,,,checkMinMax,max,maximum
Lnet/sourceforge/pmd/lang/rule/properties/PropertyDescriptorFactory;.createRawPropertyDescriptor(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lnet/sourceforge/pmd/PropertyDescriptor<*>;#6#delim,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/PropertyDescriptorFactory.java;,VariableName,,,,,,,,ClassName:char;,ClassName:PropertyDescriptorFactory;,MethodName:charAt;VariableName:property;ParameterName:delimiter;,,,,MethodName:createRawPropertyDescriptor;,,delim,delim,delimiter
Lnet/sourceforge/pmd/PropertyDescriptor<Lnet/sourceforge/pmd/lang/rule/properties/PropertyDescriptorWrapper;:TT;>;.uiOrder()F,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/PropertyDescriptorWrapper.java;,MethodName,,,,,,,,ClassName:float;,,,,,,,,uiOrder,ui,user interface
Lnet/sourceforge/pmd/lang/rule/properties/StringMultiProperty;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/util/Map<Ljava/lang/String;Ljava/lang/String;>;)V#otherParams#0#3,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/StringMultiProperty.java;,ParameterName,,,,,,,Constructor for CharacterProperty that accepts additional params from a map param theName param theDescription param theDefaults param otherParams;,ClassName:Map<String_String>;,,,MethodName:substringsOf;,ParameterName:delimiter;,,MethodName:StringMultiProperty;,,otherParams,params,parameters
Lnet/sourceforge/pmd/util/ClassUtil;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/TypeProperty.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/util/TypeMap.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/util/ClassUtil.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/properties/MethodProperty.java;,ClassName,,,,,MethodName:withoutPackageName;MethodName:getPrimitiveTypeFor;MethodName:methodFor;MethodName:computeClassShortNames;MethodName:getClassShortNames;MethodName:asMethodGroupsByTypeName;MethodName:ClassUtil;MethodName:getTypeFor;MethodName:asShortestName;,FieldName:PRIMITIVE_TYPE_NAMES;FieldName:TYPES_BY_NAME;FieldName:EMPTY_CLASS_ARRAY;FieldName:SHORT_NAMES_BY_TYPE;,Various class related utility methods intended for mapping common java lang types to their short short forms allowing end users to enter these names in UIs without the package prefixes author Brian Remedios try shortcut first;,,,,,,,,,ClassUtil,util,utility
Lnet/sourceforge/pmd/lang/rule/RuleReference;.isSame([Ljava/lang/Object;[Ljava/lang/Object;)Z#a2#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/RuleReference.java;,ParameterName,,,,,,,TODO fix UnusedNullCheckInEquals rule for Arrays;,ClassName:Object[];,,,,,,MethodName:isSame;,ParameterName:o2;,a2,a,arrays
Lnet/sourceforge/pmd/lang/rule/stat/StatisticalRuleHelper;.getStdDev()D,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/stat/StatisticalRuleHelper.java;,MethodName,,,,,,,,ClassName:double;,ClassName:StatisticalRuleHelper;,VariableName:deviation;,MethodName:addMetric;,ParameterName:metric;,,,,getStdDev,std,standard
Ljava/lang/Math;.sqrt(D)D,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/stat/StatisticalRuleHelper.java;,MethodName,,,,,,,,ClassName:double;,,,,,,,,sqrt,sqrt,square root
Lnet/sourceforge/pmd/lang/rule/xpath/JaxenXPathRuleQuery;.createXPath(Ljava/lang/String;LNavigator;)LBaseXPath;|LJaxenException;#0#vc,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/JaxenXPathRuleQuery.java;,VariableName,,,,,,,,ClassName:SimpleVariableContext;,ClassName:JaxenXPathRuleQuery;,ClassName:SimpleVariableContext;,,,,MethodName:createXPath;,,vc,vc,variable context
Lnet/sourceforge/pmd/lang/rule/xpath/SaxonXPathRuleQuery;.xpathVariables)Ljava/util/List<LXPathVariable;>;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/SaxonXPathRuleQuery.java;,FieldName,,,,,,,reused later to associate an actual value on the dynamic context;,ClassName:List<XPathVariable>;,ClassName:SaxonXPathRuleQuery;,ClassName:XPathVariable;ClassName:ArrayList<XPathVariable>;,,,,,,xpathVariables,xpath,xml path language
Lnet/sourceforge/pmd/lang/rule/xpath/SaxonXPathRuleQuery;.initializeXPathExpression()V#0#0#xpathEvaluator,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/SaxonXPathRuleQuery.java;,VariableName,,,,,,,compatibility mode Rather do it right instead of kludging;,ClassName:XPathEvaluator;,ClassName:SaxonXPathRuleQuery;,VariableName:xpathStaticContext;FieldName:xpathExpression;ClassName:XPathEvaluator;,,,,MethodName:initializeXPathExpression;,,xpathEvaluator,xpath,xml path language
Lnet/sourceforge/pmd/lang/rule/xpath/XPathRuleQuery;.setXPath(Ljava/lang/String;)V#xpath#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/XPathRuleQuery.java;,ParameterName,,,,,,,Set the XPath query string to be used param xpath The XPath query string;,ClassName:String;,,,,,,MethodName:setXPath;,VariableName:xpath;,xpath,xpath,xml path language
Lnet/sourceforge/pmd/lang/rule/xpath/XPathRuleQuery;.XPATH_2_0)Ljava/lang/String;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/XPathRuleQuery.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/xpath/SaxonXPathRuleQuery.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/rule/XPathRule.java;,FieldName,,,,,,,XPath version;,ClassName:String;,ClassName:XPathRuleQuery;,FieldName:VERSION_DESCRIPTOR;,,,,,,XPATH_2_0,xpath,xml path language
Lnet/sourceforge/pmd/PMD;.run([Ljava/lang/String;)I#args#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/PMD.java;,ParameterName,,,,,,,Parses the command line arguments and executes PMD param args command line arguments return the exit code where code code means successful execution;,ClassName:String[];,,VariableName:params;,MethodName:extractParameters;,ParameterName:args;,,MethodName:run;,ParameterName:args;,args,args,arguments
Ljava/sql/SQLException;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/PMD.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/util/database/DBMSMetadata.java;,ClassName,,,,,,,,,,,,,,,,SQLException,sql,structured query language
Lnet/sourceforge/pmd/PMDException;.serialVersionUID)J,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/PMDException.java;,FieldName,,,,,,,,ClassName:long;,ClassName:PMDException;,,,,,,,serialVersionUID,uid,user identifier
Lnet/sourceforge/pmd/processor/MultiThreadProcessor;.processReports(Ljava/util/List<Lnet/sourceforge/pmd/renderers/Renderer;>;Ljava/util/List<Ljava/util/concurrent/Future<Lnet/sourceforge/pmd/Report;>;>;)V|Ljava/lang/Error;#0#0#2#t,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/processor/MultiThreadProcessor.java;,VariableName,,,,,,,,ClassName:Throwable;,ClassName:MultiThreadProcessor;,VariableName:ee;MethodName:getCause;,,,,MethodName:processReports;,,t,t,thread
Lnet/sourceforge/pmd/processor/MultiThreadProcessor;.processReports(Ljava/util/List<Lnet/sourceforge/pmd/renderers/Renderer;>;Ljava/util/List<Ljava/util/concurrent/Future<Lnet/sourceforge/pmd/Report;>;>;)V|Ljava/lang/Error;#0#0#2#ee,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/processor/MultiThreadProcessor.java;,VariableName,,,,,,,,ClassName:ExecutionException;,ClassName:MultiThreadProcessor;,VariableName:t;,,,,MethodName:processReports;,,ee,ee,execution exception
Lnet/sourceforge/pmd/processor/PmdRunnable;.call()Lnet/sourceforge/pmd/Report;#rs,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/processor/PmdRunnable.java;,VariableName,,,,,,,,ClassName:RuleSets;,ClassName:PmdRunnable;,MethodName:getRuleSets;MethodName:getRuleSets;FieldName:configuration;VariableName:thread;VariableName:report;,MethodName:setupReport;MethodName:processSourceCode;,ParameterName:rs;ParameterName:ruleSets;,,MethodName:call;,,rs,rs,rule set
Lnet/sourceforge/pmd/processor/PmdRunnable$PmdThread;.getRuleSets(Ljava/lang/String;)Lnet/sourceforge/pmd/RuleSets;#rsList#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/processor/PmdRunnable.java;,ParameterName,,,,,,,,ClassName:String;,,FieldName:rulesets;,MethodName:createRuleSets;,ParameterName:referenceString;,,MethodName:getRuleSets;,MethodName:getRuleSets;FieldName:configuration;,rsList,rs,rule set
Lnet/sourceforge/pmd/processor/PmdThreadFactory;.(Lnet/sourceforge/pmd/RuleSetFactory;Lnet/sourceforge/pmd/RuleContext;)V#ctx#0#1,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/processor/PmdThreadFactory.java;,ParameterName,,,,,,,,ClassName:RuleContext;,,FieldName:ctx;,,,,MethodName:PmdThreadFactory;,,ctx,ctx,context
Lnet/sourceforge/pmd/renderers/ColumnDescriptor$Accessor;.get(ITT;Ljava/lang/String;)Ljava/lang/String;#idx#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/renderers/ColumnDescriptor.java;,ParameterName,,,,,,,,ClassName:int;,,,,,,MethodName:get;,,idx,idx,index
